epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,851.438,0.71956,0.50099,1.12498,0.9776,1,0.9887,0.89333,0.46574,0.4962,0.93971,0.000748036,0.000748036,0.000748036
35,876.442,0.75268,0.51585,1.14727,0.98634,1,0.9882,0.86113,0.5666,0.51178,0.97448,0.000737037,0.000737037,0.000737037
36,901.402,0.72215,0.49866,1.13698,0.98545,1,0.9882,0.88242,0.4758,0.44424,0.94525,0.000726038,0.000726038,0.000726038
37,926.396,0.70093,0.48878,1.10721,0.98356,1,0.9908,0.89207,0.50555,0.43432,0.94934,0.00071504,0.00071504,0.00071504
38,951.296,0.68015,0.47287,1.10776,0.98405,1,0.9882,0.88929,0.48716,0.44685,0.93782,0.000704041,0.000704041,0.000704041
39,976.268,0.6963,0.49371,1.12213,0.9831,1,0.9919,0.89665,0.47806,0.41691,0.93457,0.000693042,0.000693042,0.000693042
40,1002.25,0.69703,0.47525,1.11738,0.9848,1,0.9866,0.88491,0.44982,0.4359,0.92705,0.000682043,0.000682043,0.000682043
41,1027.17,0.70008,0.49062,1.11657,0.98469,1,0.9866,0.89903,0.47653,0.43051,0.92028,0.000671044,0.000671044,0.000671044
42,1052.27,0.69076,0.48784,1.11266,0.98094,1,0.9919,0.88579,0.5351,0.44132,0.94349,0.000660045,0.000660045,0.000660045
43,1077.17,0.70248,0.50339,1.11768,0.98465,1,0.9929,0.89346,0.50659,0.41987,0.96233,0.000649046,0.000649046,0.000649046
44,1102.08,0.66991,0.45989,1.10692,0.98288,1,0.9898,0.8976,0.47633,0.46385,0.93395,0.000638047,0.000638047,0.000638047
45,1126.98,0.65595,0.44895,1.10721,0.9861,1,0.9929,0.89296,0.49626,0.48501,0.9492,0.000627048,0.000627048,0.000627048
46,1151.9,0.68706,0.47457,1.12849,0.98636,1,0.9866,0.88757,0.44179,0.39196,0.92641,0.000616049,0.000616049,0.000616049
47,1176.8,0.66262,0.45265,1.10109,0.9865,1,0.9924,0.90592,0.43741,0.36594,0.92034,0.000605051,0.000605051,0.000605051
48,1201.82,0.66172,0.45155,1.10577,0.98183,1,0.9929,0.90517,0.45858,0.40665,0.92969,0.000594052,0.000594052,0.000594052
49,1226.75,0.61782,0.42492,1.07104,0.98516,1,0.9914,0.8981,0.47842,0.40729,0.93003,0.000583053,0.000583053,0.000583053
50,1251.67,0.64741,0.42799,1.08235,0.98634,1,0.98505,0.89469,0.46063,0.41885,0.92694,0.000572054,0.000572054,0.000572054
51,1276.62,0.63952,0.43118,1.07441,0.98666,1,0.9861,0.89964,0.42263,0.40414,0.90432,0.000561055,0.000561055,0.000561055
52,1301.51,0.60042,0.40635,1.05513,0.98537,1,0.9908,0.90377,0.43311,0.38207,0.90687,0.000550056,0.000550056,0.000550056
53,1326.43,0.64625,0.43362,1.08543,0.98528,1,0.9935,0.90405,0.46456,0.38907,0.92743,0.000539057,0.000539057,0.000539057
54,1351.38,0.63699,0.42571,1.08486,0.98609,1,0.9877,0.89655,0.43611,0.36998,0.92416,0.000528058,0.000528058,0.000528058
55,1376.35,0.60304,0.40214,1.05866,0.98746,1,0.9914,0.90618,0.46128,0.39377,0.92935,0.000517059,0.000517059,0.000517059
56,1401.37,0.62426,0.40823,1.07888,0.98631,1,0.9898,0.90587,0.47847,0.3735,0.9242,0.00050606,0.00050606,0.00050606
57,1426.44,0.6072,0.40002,1.05339,0.98628,1,0.9861,0.90243,0.46673,0.38283,0.91756,0.000495062,0.000495062,0.000495062
58,1451.4,0.61645,0.39812,1.07022,0.9863,1,0.9872,0.90221,0.46125,0.38824,0.91476,0.000484063,0.000484063,0.000484063
59,1476.36,0.59542,0.38929,1.04592,0.98727,1,0.9903,0.90074,0.45637,0.37698,0.9127,0.000473064,0.000473064,0.000473064
60,1501.31,0.59477,0.37507,1.05284,0.98712,1,0.9887,0.90747,0.42898,0.38786,0.90824,0.000462065,0.000462065,0.000462065
61,1526.29,0.60124,0.40544,1.06235,0.98574,1,0.9929,0.88972,0.47295,0.39974,0.93542,0.000451066,0.000451066,0.000451066
62,1551.24,0.58192,0.37859,1.04905,0.98694,1,0.994,0.9159,0.44706,0.37518,0.89974,0.000440067,0.000440067,0.000440067
63,1576.23,0.58727,0.38431,1.04562,0.98639,1,0.9919,0.92171,0.41346,0.39199,0.8996,0.000429068,0.000429068,0.000429068
64,1601.26,0.5669,0.37625,1.03938,0.98819,1,0.9929,0.91137,0.4277,0.39204,0.91057,0.000418069,0.000418069,0.000418069
65,1626.23,0.56738,0.37697,1.03151,0.9863,1,0.9935,0.91812,0.42884,0.35941,0.91311,0.00040707,0.00040707,0.00040707
66,1651.16,0.58037,0.37494,1.04561,0.98701,1,0.9908,0.90875,0.43176,0.37935,0.91262,0.000396071,0.000396071,0.000396071
67,1676.06,0.57484,0.36014,1.03922,0.98706,1,0.9893,0.91418,0.42054,0.37903,0.89432,0.000385073,0.000385073,0.000385073
68,1700.99,0.56726,0.35983,1.03266,0.98703,1,0.9919,0.91144,0.45075,0.37987,0.91846,0.000374074,0.000374074,0.000374074
69,1725.92,0.56528,0.36459,1.02845,0.98797,1,0.9914,0.90976,0.45042,0.39178,0.91329,0.000363075,0.000363075,0.000363075
70,1750.93,0.55183,0.36595,1.02897,0.98499,1,0.9924,0.91742,0.43401,0.38905,0.89473,0.000352076,0.000352076,0.000352076
71,1775.84,0.56212,0.37326,1.03485,0.98686,1,0.9882,0.90792,0.43107,0.38231,0.90402,0.000341077,0.000341077,0.000341077
72,1800.81,0.54816,0.35197,1.03304,0.98683,1,0.9935,0.91287,0.44135,0.37047,0.91474,0.000330078,0.000330078,0.000330078
73,1825.74,0.54852,0.35086,1.02283,0.98612,1,0.9924,0.92533,0.43652,0.36096,0.9101,0.000319079,0.000319079,0.000319079
74,1850.78,0.54486,0.34411,1.03008,0.98722,1,0.9924,0.91609,0.44036,0.35724,0.89948,0.00030808,0.00030808,0.00030808
75,1875.72,0.55174,0.35146,1.03212,0.98911,1,0.9935,0.91409,0.42145,0.37443,0.90988,0.000297081,0.000297081,0.000297081
76,1900.68,0.52943,0.3388,1.01546,0.98808,1,0.9882,0.91791,0.42299,0.36349,0.89952,0.000286083,0.000286083,0.000286083
77,1925.6,0.53804,0.34855,1.02866,0.98786,1,0.9908,0.91284,0.44432,0.37994,0.90323,0.000275084,0.000275084,0.000275084
78,1950.54,0.5464,0.34906,1.03764,0.98794,1,0.9898,0.91478,0.41483,0.38624,0.89428,0.000264085,0.000264085,0.000264085
79,1975.46,0.52562,0.34762,1.01192,0.98759,1,0.9898,0.9138,0.40621,0.35505,0.89716,0.000253086,0.000253086,0.000253086
80,2000.36,0.52431,0.33772,1.01962,0.98861,1,0.9919,0.92954,0.4147,0.37584,0.89929,0.000242087,0.000242087,0.000242087
81,2025.32,0.51523,0.32822,1.01421,0.98875,1,0.9877,0.9195,0.4132,0.34884,0.90463,0.000231088,0.000231088,0.000231088
82,2050.24,0.53013,0.33538,1.02302,0.98582,1,0.9887,0.92929,0.39745,0.36586,0.8918,0.000220089,0.000220089,0.000220089
83,2075.21,0.52388,0.33451,1.02335,0.98833,1,0.9887,0.91819,0.42654,0.36505,0.90139,0.00020909,0.00020909,0.00020909
84,2100.17,0.52227,0.32893,1.02082,0.98804,1,0.9908,0.92749,0.39918,0.33718,0.89562,0.000198091,0.000198091,0.000198091
85,2125.98,0.49331,0.31426,1.00981,0.98873,1,0.9882,0.92723,0.40478,0.3448,0.89012,0.000187092,0.000187092,0.000187092
86,2150.94,0.51769,0.32006,1.02659,0.98925,1,0.9872,0.92243,0.41088,0.34007,0.8939,0.000176094,0.000176094,0.000176094
87,2175.87,0.5084,0.32858,1.02472,0.98821,1,0.9877,0.92091,0.4036,0.32655,0.89281,0.000165095,0.000165095,0.000165095
88,2200.78,0.485,0.32236,1.00394,0.9879,1,0.9903,0.9327,0.40006,0.33922,0.88695,0.000154096,0.000154096,0.000154096
89,2225.82,0.51209,0.30274,1.0113,0.98856,1,0.9903,0.92667,0.39872,0.333,0.8911,0.000143097,0.000143097,0.000143097
90,2250.8,0.48844,0.31143,1.0025,0.98855,1,0.9898,0.92986,0.38778,0.34554,0.88441,0.000132098,0.000132098,0.000132098
91,2276.64,0.36912,0.23286,0.91318,0.98664,1,0.9914,0.92061,0.40451,0.35449,0.89108,0.000121099,0.000121099,0.000121099
92,2301.63,0.38509,0.23034,0.92804,0.98553,1,0.9898,0.92124,0.39922,0.33234,0.90227,0.0001101,0.0001101,0.0001101
93,2326.54,0.379,0.22424,0.91752,0.98558,1,0.9898,0.92704,0.40589,0.36189,0.89288,9.91012e-05,9.91012e-05,9.91012e-05
94,2351.52,0.3626,0.21649,0.91136,0.98804,1,0.9914,0.92474,0.40464,0.31606,0.89194,8.81023e-05,8.81023e-05,8.81023e-05
95,2376.47,0.36763,0.21641,0.90691,0.98795,1,0.9908,0.9267,0.41569,0.34171,0.89149,7.71034e-05,7.71034e-05,7.71034e-05
96,2401.37,0.36336,0.21018,0.91322,0.98798,1,0.9903,0.92596,0.39743,0.33283,0.89021,6.61045e-05,6.61045e-05,6.61045e-05
97,2426.28,0.35461,0.20595,0.90377,0.98852,1,0.9898,0.93116,0.39542,0.35196,0.886,5.51056e-05,5.51056e-05,5.51056e-05
98,2451.21,0.35189,0.20753,0.89968,0.98835,1,0.9887,0.93192,0.38256,0.34532,0.88419,4.41067e-05,4.41067e-05,4.41067e-05
99,2476.12,0.35155,0.20391,0.90233,0.98718,1,0.9898,0.92542,0.39905,0.35832,0.88768,3.31078e-05,3.31078e-05,3.31078e-05
100,2501.1,0.34613,0.20514,0.90829,0.98828,1,0.9898,0.92651,0.40138,0.35085,0.88982,2.21089e-05,2.21089e-05,2.21089e-05
