epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,1016.68,1.26193,1.13079,1.82162,0.97178,1,0.9924,0.79372,0.83122,0.70392,1.46384,0.000726038,0.000726038,0.000726038
37,1044.68,1.29966,1.09247,1.8518,0.96665,1,0.9925,0.79296,0.7572,0.71187,1.38929,0.00071504,0.00071504,0.00071504
38,1072.6,1.24989,1.10189,1.80053,0.97903,1,0.9935,0.79727,0.78752,0.69977,1.48838,0.000704041,0.000704041,0.000704041
39,1100.64,1.23916,1.06404,1.80451,0.96749,0.98313,0.9945,0.76258,0.85524,0.7468,1.48952,0.000693042,0.000693042,0.000693042
40,1128.53,1.2215,1.05086,1.77137,0.95765,0.98153,0.9945,0.76581,0.91003,0.83887,1.55588,0.000682043,0.000682043,0.000682043
41,1156.41,1.21583,1.02521,1.77114,0.97655,1,0.994,0.77737,0.81528,0.6483,1.41523,0.000671044,0.000671044,0.000671044
42,1184.22,1.16442,0.96587,1.71624,0.96179,0.97979,0.9945,0.80171,0.76226,0.7147,1.39479,0.000660045,0.000660045,0.000660045
43,1212.18,1.15504,0.97924,1.7244,0.98062,1,0.9935,0.76298,0.8218,0.68888,1.41903,0.000649046,0.000649046,0.000649046
44,1240.08,1.13821,0.94608,1.70383,0.9797,1,0.9877,0.79958,0.69584,0.64969,1.31486,0.000638047,0.000638047,0.000638047
45,1267.95,1.12253,0.94537,1.68495,0.9799,1,0.9887,0.81315,0.70039,0.60158,1.29444,0.000627048,0.000627048,0.000627048
46,1295.93,1.12761,0.93086,1.65813,0.97886,1,0.9929,0.78822,0.73708,0.60049,1.34569,0.000616049,0.000616049,0.000616049
47,1323.81,1.09912,0.88898,1.64086,0.98342,1,0.9872,0.84235,0.67538,0.58231,1.2846,0.000605051,0.000605051,0.000605051
48,1351.85,1.09178,0.8955,1.65046,0.97676,1,0.9924,0.81588,0.78702,0.59665,1.38539,0.000594052,0.000594052,0.000594052
49,1379.71,1.10255,0.88739,1.65164,0.98304,1,0.9945,0.79724,0.83768,0.60481,1.44149,0.000583053,0.000583053,0.000583053
50,1407.62,1.08152,0.86673,1.6157,0.97897,1,0.9929,0.82085,0.73008,0.6701,1.33114,0.000572054,0.000572054,0.000572054
51,1435.55,1.03805,0.84287,1.59954,0.97735,1,0.995,0.83943,0.67744,0.60409,1.27911,0.000561055,0.000561055,0.000561055
52,1463.53,1.09231,0.89485,1.6396,0.98315,1,0.9908,0.83994,0.6799,0.62944,1.29449,0.000550056,0.000550056,0.000550056
53,1491.34,1.11589,0.91588,1.64448,0.98086,1,0.9893,0.8216,0.65017,0.62987,1.23017,0.000539057,0.000539057,0.000539057
54,1519.18,1.05959,0.87876,1.61582,0.9839,1,0.9929,0.83702,0.61194,0.56081,1.22608,0.000528058,0.000528058,0.000528058
55,1547.03,1.05097,0.82652,1.60639,0.98124,1,0.9872,0.80092,0.76072,0.56495,1.36256,0.000517059,0.000517059,0.000517059
56,1574.95,1.0656,0.86811,1.61782,0.98119,0.99828,0.9882,0.78823,0.75594,0.60035,1.32625,0.00050606,0.00050606,0.00050606
57,1602.83,1.02012,0.80498,1.55711,0.98094,1,0.9866,0.81123,0.71222,0.65385,1.25826,0.000495062,0.000495062,0.000495062
58,1630.7,0.99948,0.80813,1.5489,0.98331,1,0.9924,0.80098,0.72533,0.59585,1.27515,0.000484063,0.000484063,0.000484063
59,1658.61,0.99027,0.79413,1.54273,0.98396,1,0.9872,0.8251,0.63396,0.581,1.21006,0.000473064,0.000473064,0.000473064
60,1686.46,1.00336,0.81257,1.55392,0.98438,1,0.9877,0.82348,0.63309,0.53763,1.22289,0.000462065,0.000462065,0.000462065
61,1714.42,0.99217,0.79584,1.54829,0.98224,1,0.9929,0.84496,0.61538,0.53619,1.18769,0.000451066,0.000451066,0.000451066
62,1742.33,0.96047,0.76447,1.51961,0.98477,1,0.9908,0.85409,0.59215,0.51661,1.17949,0.000440067,0.000440067,0.000440067
63,1770.28,0.97274,0.76494,1.52453,0.98348,1,0.9877,0.85049,0.61451,0.55039,1.17404,0.000429068,0.000429068,0.000429068
64,1798.18,0.96059,0.74645,1.51781,0.97562,0.99776,0.9935,0.86613,0.60129,0.54579,1.18667,0.000418069,0.000418069,0.000418069
65,1826.08,0.96567,0.75385,1.50935,0.98526,1,0.9924,0.84298,0.66945,0.54731,1.24094,0.00040707,0.00040707,0.00040707
66,1853.93,0.94916,0.75544,1.50367,0.98225,0.99985,0.994,0.8573,0.57414,0.52663,1.16144,0.000396071,0.000396071,0.000396071
67,1881.78,0.95925,0.74056,1.51027,0.98335,1,0.9935,0.84958,0.5911,0.52775,1.15191,0.000385073,0.000385073,0.000385073
68,1909.64,0.90684,0.71885,1.47405,0.98325,1,0.9929,0.84675,0.62705,0.54548,1.18728,0.000374074,0.000374074,0.000374074
69,1937.45,0.90546,0.69806,1.46272,0.98396,1,0.9887,0.84147,0.56501,0.50655,1.13755,0.000363075,0.000363075,0.000363075
70,1965.23,0.92126,0.73273,1.49753,0.98331,1,0.9908,0.87802,0.56113,0.53785,1.13329,0.000352076,0.000352076,0.000352076
71,1993.19,0.89944,0.70188,1.46785,0.98414,1,0.9898,0.8659,0.54387,0.51067,1.13198,0.000341077,0.000341077,0.000341077
72,2021.08,0.90069,0.70317,1.45361,0.98357,1,0.9914,0.83782,0.59202,0.51689,1.13726,0.000330078,0.000330078,0.000330078
73,2048.93,0.8892,0.69316,1.45173,0.98434,1,0.9924,0.86091,0.54791,0.52101,1.12221,0.000319079,0.000319079,0.000319079
74,2076.73,0.90897,0.72413,1.47198,0.98566,1,0.9929,0.87049,0.58945,0.54574,1.15529,0.00030808,0.00030808,0.00030808
75,2104.58,0.86046,0.65378,1.4174,0.9855,1,0.995,0.87879,0.51934,0.53102,1.09961,0.000297081,0.000297081,0.000297081
76,2132.56,0.88747,0.69056,1.44318,0.98455,1,0.9945,0.89155,0.53553,0.55065,1.10135,0.000286083,0.000286083,0.000286083
77,2160.43,0.89237,0.68472,1.44365,0.98506,1,0.9924,0.8815,0.54665,0.48554,1.10704,0.000275084,0.000275084,0.000275084
78,2188.25,0.88637,0.67636,1.44679,0.98342,1,0.9945,0.89079,0.50468,0.50837,1.07712,0.000264085,0.000264085,0.000264085
79,2216.07,0.87612,0.68112,1.43214,0.98055,1,0.995,0.88558,0.53353,0.50352,1.10787,0.000253086,0.000253086,0.000253086
80,2243.86,0.83397,0.65063,1.39452,0.98495,1,0.995,0.87591,0.52988,0.5061,1.11283,0.000242087,0.000242087,0.000242087
81,2271.67,0.83252,0.6499,1.3889,0.98645,1,0.995,0.89337,0.50809,0.46801,1.07587,0.000231088,0.000231088,0.000231088
82,2299.52,0.83838,0.65948,1.39329,0.98552,1,0.995,0.88971,0.54788,0.47076,1.1285,0.000220089,0.000220089,0.000220089
83,2327.37,0.85721,0.66342,1.41087,0.98363,1,0.995,0.88484,0.53446,0.49135,1.11706,0.00020909,0.00020909,0.00020909
84,2355.16,0.83553,0.64302,1.40115,0.98144,1,0.9935,0.89767,0.4884,0.4663,1.06825,0.000198091,0.000198091,0.000198091
85,2383.1,0.83877,0.66183,1.40109,0.98427,1,0.9919,0.88457,0.54103,0.50161,1.11453,0.000187092,0.000187092,0.000187092
86,2410.9,0.82089,0.64225,1.38311,0.98526,1,0.9935,0.87511,0.54697,0.48757,1.12057,0.000176094,0.000176094,0.000176094
87,2438.69,0.78616,0.61751,1.37138,0.98338,1,0.9945,0.88986,0.51527,0.46756,1.08795,0.000165095,0.000165095,0.000165095
88,2466.51,0.80523,0.62706,1.38497,0.98361,1,0.994,0.88922,0.51556,0.4705,1.07977,0.000154096,0.000154096,0.000154096
89,2494.31,0.81668,0.62534,1.38058,0.98399,1,0.9924,0.88061,0.53966,0.48498,1.09476,0.000143097,0.000143097,0.000143097
90,2522.15,0.78708,0.60516,1.36138,0.98407,1,0.9935,0.88988,0.46857,0.46346,1.05316,0.000132098,0.000132098,0.000132098
91,2551.11,0.61668,0.46087,1.2421,0.98347,1,0.9935,0.89025,0.48829,0.45815,1.06014,0.000121099,0.000121099,0.000121099
92,2579.28,0.60921,0.43649,1.23168,0.98257,1,0.994,0.89113,0.50372,0.47153,1.06774,0.0001101,0.0001101,0.0001101
93,2607.08,0.61213,0.44097,1.22324,0.98133,1,0.9919,0.89156,0.492,0.47461,1.06414,9.91012e-05,9.91012e-05,9.91012e-05
94,2634.92,0.60269,0.42988,1.22274,0.98209,1,0.9924,0.89767,0.46836,0.44932,1.04155,8.81023e-05,8.81023e-05,8.81023e-05
95,2662.78,0.58777,0.41746,1.21325,0.98018,1,0.9935,0.89552,0.48179,0.45236,1.06125,7.71034e-05,7.71034e-05,7.71034e-05
96,2690.64,0.5831,0.41504,1.21349,0.98151,1,0.9914,0.89089,0.45541,0.44966,1.03177,6.61045e-05,6.61045e-05,6.61045e-05
97,2718.51,0.57797,0.41001,1.20981,0.98023,1,0.9929,0.90294,0.47676,0.44442,1.04563,5.51056e-05,5.51056e-05,5.51056e-05
98,2746.42,0.57161,0.40888,1.21003,0.98279,1,0.9924,0.90082,0.47319,0.4384,1.04591,4.41067e-05,4.41067e-05,4.41067e-05
99,2774.2,0.56774,0.40229,1.19212,0.98322,1,0.9924,0.90317,0.45898,0.43375,1.0344,3.31078e-05,3.31078e-05,3.31078e-05
100,2802.16,0.55877,0.40597,1.18456,0.98296,1,0.9924,0.89848,0.4445,0.43807,1.0238,2.21089e-05,2.21089e-05,2.21089e-05
