epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1635.57,0.75678,0.61514,1.15046,0.96334,0.98109,0.9916,0.83875,0.59116,0.27503,1.07353,0.000105536,0.000105536,0.000105536
29,1693.69,0.75531,0.58928,1.15257,0.96699,0.9887,0.9933,0.84088,0.59955,0.28171,1.08226,0.00010409,0.00010409,0.00010409
30,1751.89,0.77455,0.61171,1.16248,0.96528,0.99511,0.99452,0.83862,0.60806,0.28381,1.08167,0.000102645,0.000102645,0.000102645
31,1810.47,0.77219,0.61563,1.16879,0.96355,0.99,0.99218,0.83357,0.60227,0.28074,1.08145,0.000101199,0.000101199,0.000101199
32,1868.71,0.75377,0.57269,1.14454,0.96457,0.99323,0.9931,0.84279,0.58019,0.27719,1.06446,9.97532e-05,9.97532e-05,9.97532e-05
33,1926.81,0.7604,0.58022,1.1501,0.97647,0.99747,0.99405,0.8365,0.59844,0.27817,1.07484,9.83075e-05,9.83075e-05,9.83075e-05
34,1984.97,0.73993,0.56012,1.1319,0.96088,0.99255,0.99229,0.84778,0.58752,0.27281,1.06618,9.68619e-05,9.68619e-05,9.68619e-05
35,2043.19,0.74048,0.55237,1.12477,0.97384,0.985,0.99153,0.84058,0.60668,0.28231,1.07921,9.54162e-05,9.54162e-05,9.54162e-05
36,2101.38,0.73277,0.56106,1.13419,0.9569,0.99,0.98911,0.84195,0.59981,0.28289,1.07797,9.39705e-05,9.39705e-05,9.39705e-05
37,2159.51,0.73272,0.55161,1.13221,0.98054,0.985,0.99322,0.85064,0.59761,0.27891,1.08112,9.25248e-05,9.25248e-05,9.25248e-05
38,2217.71,0.73945,0.55297,1.12921,0.9758,0.98923,0.99361,0.84252,0.60442,0.27522,1.07833,9.10792e-05,9.10792e-05,9.10792e-05
39,2276.21,0.74225,0.54197,1.13927,0.95966,0.98858,0.98844,0.84559,0.60086,0.27922,1.08102,8.96335e-05,8.96335e-05,8.96335e-05
40,2334.36,0.71113,0.53584,1.12503,0.96957,0.9894,0.99109,0.85224,0.5788,0.27003,1.05603,8.81878e-05,8.81878e-05,8.81878e-05
41,2392.54,0.73957,0.53435,1.13982,0.98472,0.99205,0.99476,0.85031,0.59608,0.26581,1.07448,8.67421e-05,8.67421e-05,8.67421e-05
42,2450.76,0.70552,0.5036,1.11862,0.971,1,0.995,0.85571,0.58577,0.26762,1.06307,8.52964e-05,8.52964e-05,8.52964e-05
43,2509.01,0.73298,0.53249,1.13348,0.95483,0.99823,0.9933,0.85377,0.57312,0.26334,1.05815,8.38508e-05,8.38508e-05,8.38508e-05
44,2567.24,0.71499,0.53894,1.12661,0.95827,0.99277,0.99013,0.84902,0.59462,0.27481,1.0702,8.24051e-05,8.24051e-05,8.24051e-05
45,2625.48,0.7215,0.52149,1.11648,0.95456,0.99247,0.99,0.85859,0.58412,0.26132,1.05989,8.09594e-05,8.09594e-05,8.09594e-05
46,2684.07,0.71793,0.52043,1.11904,0.9597,0.99958,0.99182,0.85336,0.58216,0.26251,1.05917,7.95137e-05,7.95137e-05,7.95137e-05
47,2742.26,0.72679,0.50512,1.12385,0.97755,0.99949,0.99381,0.84827,0.59907,0.26882,1.07821,7.80681e-05,7.80681e-05,7.80681e-05
48,2800.51,0.72113,0.5094,1.12446,0.97129,0.99,0.9943,0.85562,0.59146,0.26242,1.07398,7.66224e-05,7.66224e-05,7.66224e-05
49,2858.66,0.71089,0.49841,1.11196,0.97929,0.99939,0.99405,0.85373,0.5808,0.26364,1.06171,7.51767e-05,7.51767e-05,7.51767e-05
50,2916.8,0.74176,0.5091,1.11781,0.97719,0.99472,0.995,0.85861,0.59309,0.26566,1.0712,7.3731e-05,7.3731e-05,7.3731e-05
51,2975.05,0.69895,0.49951,1.10912,0.974,0.995,0.99335,0.85493,0.59264,0.26046,1.07271,7.22854e-05,7.22854e-05,7.22854e-05
52,3033.22,0.70361,0.49955,1.11019,0.972,0.99,0.99387,0.85266,0.59792,0.26041,1.07818,7.08397e-05,7.08397e-05,7.08397e-05
53,3091.39,0.68883,0.47198,1.10191,0.97699,0.9925,0.99476,0.8574,0.59042,0.25375,1.0711,6.9394e-05,6.9394e-05,6.9394e-05
54,3149.91,0.69902,0.48882,1.11395,0.97883,0.98731,0.99452,0.85246,0.59515,0.25923,1.07309,6.79483e-05,6.79483e-05,6.79483e-05
55,3208.01,0.71787,0.49415,1.10738,0.97135,1,0.99381,0.85721,0.58119,0.25914,1.06372,6.65026e-05,6.65026e-05,6.65026e-05
56,3266.17,0.69345,0.48387,1.10133,0.96888,0.99346,0.9938,0.85581,0.58394,0.25774,1.06465,6.5057e-05,6.5057e-05,6.5057e-05
57,3324.32,0.70847,0.49714,1.11643,0.97113,0.99624,0.99429,0.86207,0.571,0.25427,1.05976,6.36113e-05,6.36113e-05,6.36113e-05
58,3382.48,0.7096,0.49257,1.11545,0.97448,0.99274,0.99476,0.85069,0.58957,0.26052,1.06299,6.21656e-05,6.21656e-05,6.21656e-05
59,3440.62,0.684,0.47376,1.10101,0.97589,0.99609,0.995,0.84986,0.59104,0.26147,1.06554,6.07199e-05,6.07199e-05,6.07199e-05
60,3498.82,0.68568,0.46507,1.1082,0.977,0.9976,0.995,0.85613,0.58924,0.26438,1.06536,5.92743e-05,5.92743e-05,5.92743e-05
61,3557.1,0.68907,0.47005,1.11003,0.97746,0.99885,0.995,0.85272,0.59634,0.26259,1.07095,5.78286e-05,5.78286e-05,5.78286e-05
62,3615.26,0.70247,0.47867,1.11208,0.97939,0.99879,0.995,0.85966,0.58369,0.25841,1.05748,5.63829e-05,5.63829e-05,5.63829e-05
63,3673.39,0.70385,0.47905,1.11245,0.97984,1,0.995,0.85965,0.5784,0.25415,1.03882,5.49372e-05,5.49372e-05,5.49372e-05
64,3731.58,0.68183,0.47381,1.0988,0.98186,1,0.995,0.85199,0.60495,0.25708,1.0587,5.34916e-05,5.34916e-05,5.34916e-05
65,3789.69,0.67708,0.46462,1.09839,0.98368,1,0.995,0.86113,0.57892,0.2447,1.03774,5.20459e-05,5.20459e-05,5.20459e-05
66,3847.81,0.67933,0.46222,1.09541,0.98487,0.9981,0.995,0.86166,0.5741,0.24327,1.02861,5.06002e-05,5.06002e-05,5.06002e-05
67,3905.89,0.67974,0.47296,1.10174,0.98836,1,0.995,0.85911,0.57362,0.24457,1.03005,4.91545e-05,4.91545e-05,4.91545e-05
68,3964.11,0.6591,0.44497,1.07895,0.98508,0.9981,0.995,0.84867,0.5915,0.2457,1.04086,4.77088e-05,4.77088e-05,4.77088e-05
69,4022.17,0.67074,0.45222,1.08398,0.98261,1,0.995,0.85752,0.58158,0.24755,1.03459,4.62632e-05,4.62632e-05,4.62632e-05
70,4080.3,0.6659,0.44682,1.07943,0.97845,1,0.99333,0.8643,0.56908,0.24501,1.02796,4.48175e-05,4.48175e-05,4.48175e-05
71,4138.44,0.66762,0.45053,1.08194,0.98042,1,0.99381,0.85906,0.57439,0.24347,1.02445,4.33718e-05,4.33718e-05,4.33718e-05
72,4196.52,0.66889,0.45311,1.07982,0.98096,0.99963,0.99357,0.86097,0.57851,0.24217,1.02677,4.19261e-05,4.19261e-05,4.19261e-05
73,4254.62,0.66526,0.44584,1.07629,0.98276,1,0.99405,0.85924,0.57437,0.23413,1.02601,4.04805e-05,4.04805e-05,4.04805e-05
74,4312.73,0.69043,0.4581,1.07814,0.98841,0.99861,0.995,0.86326,0.57523,0.23609,1.02164,3.90348e-05,3.90348e-05,3.90348e-05
75,4371.17,0.69632,0.45441,1.09667,0.9836,0.99932,0.99476,0.86047,0.57424,0.23459,1.02296,3.75891e-05,3.75891e-05,3.75891e-05
76,4429.34,0.64994,0.43294,1.0665,0.98262,0.99982,0.99476,0.86255,0.57801,0.23527,1.0253,3.61434e-05,3.61434e-05,3.61434e-05
77,4487.48,0.66872,0.46021,1.0734,0.98952,0.99755,0.995,0.86133,0.58358,0.23528,1.03054,3.46977e-05,3.46977e-05,3.46977e-05
78,4545.62,0.65655,0.4434,1.06744,0.98228,0.99966,0.99476,0.86536,0.57834,0.23416,1.02287,3.32521e-05,3.32521e-05,3.32521e-05
79,4603.82,0.64977,0.42691,1.05862,0.98889,0.99784,0.995,0.86648,0.56886,0.23492,1.01732,3.18064e-05,3.18064e-05,3.18064e-05
80,4662.04,0.65404,0.44006,1.07182,0.98507,0.99867,0.995,0.8648,0.56735,0.22744,1.01866,3.03607e-05,3.03607e-05,3.03607e-05
81,4720.15,0.66935,0.43606,1.07912,0.98812,0.99934,0.995,0.86547,0.56775,0.23039,1.02056,2.8915e-05,2.8915e-05,2.8915e-05
82,4778.31,0.6611,0.43231,1.05717,0.98762,0.99822,0.995,0.87288,0.56815,0.22935,1.01592,2.74694e-05,2.74694e-05,2.74694e-05
83,4836.85,0.67006,0.4337,1.07249,0.9826,1,0.995,0.87019,0.56431,0.23009,1.01487,2.60237e-05,2.60237e-05,2.60237e-05
84,4895,0.67046,0.43413,1.07773,0.98679,0.99949,0.995,0.86869,0.56666,0.2313,1.01684,2.4578e-05,2.4578e-05,2.4578e-05
85,4953.23,0.6594,0.43703,1.06157,0.98759,1,0.995,0.86814,0.56412,0.23518,1.01742,2.31323e-05,2.31323e-05,2.31323e-05
86,5011.38,0.66768,0.44771,1.07719,0.98521,0.99802,0.995,0.86628,0.56751,0.23675,1.01911,2.16867e-05,2.16867e-05,2.16867e-05
87,5069.6,0.6693,0.44982,1.09269,0.98376,0.99852,0.995,0.86401,0.56869,0.23402,1.01903,2.0241e-05,2.0241e-05,2.0241e-05
88,5127.74,0.65113,0.43925,1.05859,0.98686,0.99709,0.995,0.86399,0.56495,0.23285,1.01548,1.87953e-05,1.87953e-05,1.87953e-05
89,5185.86,0.66168,0.43544,1.06941,0.98486,0.99769,0.995,0.86609,0.55852,0.22999,1.01312,1.73496e-05,1.73496e-05,1.73496e-05
90,5244.01,0.6488,0.42959,1.06292,0.98625,0.99809,0.995,0.86549,0.56517,0.23085,1.01684,1.59039e-05,1.59039e-05,1.59039e-05
91,5303.77,0.58552,0.39946,1.04868,0.98274,0.99732,0.995,0.86489,0.56893,0.22886,1.02435,1.44583e-05,1.44583e-05,1.44583e-05
92,5361.9,0.57281,0.38591,1.03274,0.98327,0.99748,0.995,0.86479,0.56649,0.23039,1.0218,1.30126e-05,1.30126e-05,1.30126e-05
93,5419.93,0.56144,0.38072,1.0317,0.98474,0.99795,0.995,0.8658,0.56602,0.2296,1.02274,1.15669e-05,1.15669e-05,1.15669e-05
94,5478,0.56035,0.37399,1.02831,0.98664,0.99796,0.995,0.86698,0.56741,0.22934,1.02161,1.01212e-05,1.01212e-05,1.01212e-05
95,5536.12,0.54978,0.3717,1.02162,0.98475,0.9982,0.995,0.86577,0.56694,0.22848,1.02008,8.67556e-06,8.67556e-06,8.67556e-06
96,5594.21,0.55654,0.36476,1.02581,0.98455,0.998,0.995,0.86672,0.56723,0.22895,1.01926,7.22989e-06,7.22989e-06,7.22989e-06
97,5652.22,0.56302,0.37693,1.03877,0.98489,0.99777,0.995,0.86534,0.56741,0.22731,1.01798,5.78421e-06,5.78421e-06,5.78421e-06
98,5710.29,0.55989,0.3653,1.02599,0.98535,0.99732,0.995,0.86461,0.56995,0.22846,1.0198,4.33853e-06,4.33853e-06,4.33853e-06
99,5768.91,0.5635,0.3664,1.01281,0.98584,0.99698,0.995,0.86449,0.56865,0.22857,1.01811,2.89285e-06,2.89285e-06,2.89285e-06
100,5827.01,0.55244,0.36308,1.02638,0.98494,0.99756,0.995,0.86449,0.5662,0.22711,1.01709,1.44718e-06,1.44718e-06,1.44718e-06
