epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,3114.81,0.65732,0.38326,1.0629,0.99218,1,0.995,0.85934,0.59533,0.24202,1.02004,0.000331593,0.000331593,0.000331593
54,3173.41,0.65065,0.37957,1.06045,0.99152,1,0.995,0.86773,0.57679,0.24454,1.01735,0.00032469,0.00032469,0.00032469
55,3232.08,0.64377,0.37057,1.05193,0.99217,1,0.995,0.87032,0.58354,0.25045,1.02268,0.000317787,0.000317787,0.000317787
56,3290.66,0.62788,0.36371,1.04568,0.99451,1,0.995,0.8707,0.57097,0.23093,1.01593,0.000310884,0.000310884,0.000310884
57,3349.6,0.61388,0.36318,1.03568,0.99367,1,0.995,0.85673,0.59833,0.2376,1.03603,0.000303981,0.000303981,0.000303981
58,3408.31,0.62765,0.36922,1.0426,0.99197,0.99839,0.995,0.86475,0.58944,0.24587,1.01816,0.000297078,0.000297078,0.000297078
59,3466.98,0.61478,0.3659,1.04054,0.99159,0.9996,0.995,0.86755,0.58334,0.2368,1.03398,0.000290175,0.000290175,0.000290175
60,3525.66,0.63873,0.37235,1.05056,0.99348,0.99902,0.995,0.86978,0.58309,0.23673,1.02953,0.000283272,0.000283272,0.000283272
61,3584.31,0.62534,0.36393,1.03414,0.99044,0.99915,0.995,0.87091,0.58643,0.24081,1.03215,0.000276368,0.000276368,0.000276368
62,3642.93,0.61442,0.35055,1.02545,0.99264,1,0.995,0.86954,0.59325,0.24435,1.04842,0.000269465,0.000269465,0.000269465
63,3701.53,0.61736,0.35485,1.02329,0.99216,1,0.995,0.86288,0.58125,0.23151,1.0295,0.000262562,0.000262562,0.000262562
64,3760.43,0.60969,0.34694,1.0249,0.99283,1,0.995,0.86925,0.58497,0.22703,1.02785,0.000255659,0.000255659,0.000255659
65,3819.07,0.62159,0.35936,1.04001,0.99279,1,0.995,0.87382,0.57636,0.22869,1.02123,0.000248756,0.000248756,0.000248756
66,3877.83,0.61644,0.3512,1.03275,0.99311,1,0.995,0.86425,0.59278,0.23385,1.03882,0.000241853,0.000241853,0.000241853
67,3936.58,0.61583,0.34306,1.02602,0.99403,1,0.995,0.8626,0.58837,0.22945,1.03794,0.00023495,0.00023495,0.00023495
68,3995.39,0.59455,0.33603,1.01231,0.99212,1,0.995,0.8676,0.59039,0.22112,1.03503,0.000228047,0.000228047,0.000228047
69,4054.18,0.59473,0.33271,1.02216,0.99537,1,0.995,0.86455,0.59733,0.22798,1.03757,0.000221144,0.000221144,0.000221144
70,4113,0.59294,0.32732,1.02266,0.99382,1,0.995,0.86848,0.58604,0.22869,1.03485,0.000214241,0.000214241,0.000214241
71,4172.09,0.6038,0.33225,1.03033,0.99325,1,0.995,0.87369,0.59255,0.23154,1.02935,0.000207338,0.000207338,0.000207338
72,4230.83,0.59339,0.33562,1.02445,0.99161,1,0.995,0.87033,0.59098,0.21972,1.03791,0.000200435,0.000200435,0.000200435
73,4289.56,0.60129,0.32681,1.02448,0.99365,1,0.995,0.86335,0.58474,0.22893,1.02768,0.000193531,0.000193531,0.000193531
74,4348.45,0.60412,0.33516,1.02704,0.98964,1,0.995,0.87038,0.57028,0.22321,1.02484,0.000186628,0.000186628,0.000186628
75,4407.34,0.58528,0.33312,1.01661,0.99137,1,0.995,0.86579,0.57599,0.22172,1.03087,0.000179725,0.000179725,0.000179725
76,4466.04,0.59075,0.33418,1.0178,0.99263,1,0.995,0.87228,0.58049,0.22738,1.02776,0.000172822,0.000172822,0.000172822
77,4524.61,0.57873,0.32597,1.02513,0.99457,1,0.995,0.86851,0.58421,0.22298,1.02898,0.000165919,0.000165919,0.000165919
78,4583.22,0.59031,0.32851,1.02004,0.99324,1,0.995,0.87277,0.57149,0.21935,1.02672,0.000159016,0.000159016,0.000159016
79,4642.12,0.56862,0.30973,1.00383,0.9936,1,0.995,0.86659,0.58167,0.22801,1.03881,0.000152113,0.000152113,0.000152113
80,4700.82,0.57709,0.32449,1.01515,0.99148,1,0.995,0.87036,0.58074,0.22286,1.03731,0.00014521,0.00014521,0.00014521
81,4759.49,0.56979,0.31228,1.01269,0.99543,1,0.995,0.871,0.57911,0.21601,1.02693,0.000138307,0.000138307,0.000138307
82,4818.1,0.57699,0.32497,1.01598,0.99358,1,0.995,0.87564,0.57442,0.22293,1.03249,0.000131404,0.000131404,0.000131404
83,4876.75,0.57794,0.31491,1.01303,0.99236,1,0.995,0.87548,0.5787,0.22816,1.03005,0.000124501,0.000124501,0.000124501
84,4935.49,0.57203,0.31802,1.009,0.99194,1,0.995,0.87716,0.57931,0.22239,1.03328,0.000117598,0.000117598,0.000117598
85,4994.38,0.57385,0.31632,1.01078,0.9923,1,0.995,0.87553,0.5705,0.21599,1.02865,0.000110694,0.000110694,0.000110694
86,5053.48,0.58319,0.31944,1.00769,0.99299,1,0.995,0.88016,0.57112,0.21516,1.02794,0.000103791,0.000103791,0.000103791
87,5112.23,0.56294,0.31347,1.01172,0.99372,1,0.995,0.87365,0.57332,0.21397,1.02678,9.68883e-05,9.68883e-05,9.68883e-05
88,5170.85,0.57017,0.31635,1.00114,0.995,1,0.995,0.87795,0.56756,0.21333,1.02562,8.99853e-05,8.99853e-05,8.99853e-05
89,5229.4,0.55555,0.30596,1.00202,0.9933,1,0.995,0.8793,0.56501,0.21346,1.02064,8.30822e-05,8.30822e-05,8.30822e-05
90,5288.08,0.56606,0.31216,1.00335,0.99365,1,0.995,0.88055,0.56335,0.21464,1.02386,7.61791e-05,7.61791e-05,7.61791e-05
91,5347.66,0.48044,0.24815,0.96931,0.99486,1,0.995,0.87444,0.57251,0.21404,1.02873,6.9276e-05,6.9276e-05,6.9276e-05
92,5406.26,0.48666,0.2468,0.96205,0.99469,1,0.995,0.87235,0.57703,0.21233,1.03654,6.23729e-05,6.23729e-05,6.23729e-05
93,5465.29,0.48292,0.24292,0.96729,0.99545,1,0.995,0.8721,0.57771,0.21427,1.03441,5.54698e-05,5.54698e-05,5.54698e-05
94,5523.86,0.4737,0.23846,0.96382,0.99532,1,0.995,0.87654,0.57008,0.21004,1.03062,4.85668e-05,4.85668e-05,4.85668e-05
95,5582.49,0.46735,0.23274,0.94755,0.9947,1,0.995,0.8758,0.56968,0.2098,1.03117,4.16637e-05,4.16637e-05,4.16637e-05
96,5640.99,0.46898,0.23172,0.94488,0.99445,1,0.995,0.87832,0.56778,0.2073,1.02817,3.47606e-05,3.47606e-05,3.47606e-05
97,5699.53,0.4686,0.2378,0.96805,0.99516,1,0.995,0.87964,0.56952,0.20595,1.02916,2.78575e-05,2.78575e-05,2.78575e-05
98,5758.08,0.46438,0.23089,0.94735,0.99449,1,0.995,0.87598,0.57564,0.21107,1.03092,2.09544e-05,2.09544e-05,2.09544e-05
99,5816.68,0.46507,0.22988,0.95254,0.99542,1,0.995,0.8788,0.57189,0.21143,1.02927,1.40514e-05,1.40514e-05,1.40514e-05
100,5875.65,0.46882,0.23225,0.9604,0.99493,1,0.995,0.87812,0.56917,0.20997,1.02804,7.14828e-06,7.14828e-06,7.14828e-06
