epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1128.85,0.59311,0.41305,1.05247,0.98536,1,0.9929,0.90466,0.40461,0.22502,0.89711,0.000263082,0.000263082,0.000263082
47,1153.27,0.57634,0.42143,1.03541,0.98544,1,0.9929,0.90239,0.40302,0.22435,0.89532,0.000260766,0.000260766,0.000260766
48,1177.76,0.57782,0.40574,1.02811,0.98483,1,0.9919,0.91714,0.37658,0.20977,0.87606,0.00025845,0.00025845,0.00025845
49,1202.24,0.59147,0.40868,1.0539,0.98446,1,0.9929,0.91883,0.39793,0.22106,0.89056,0.000256134,0.000256134,0.000256134
50,1226.76,0.57723,0.41042,1.0509,0.98603,1,0.9914,0.91382,0.40339,0.21789,0.89422,0.000253817,0.000253817,0.000253817
51,1251.25,0.60806,0.42485,1.0478,0.9839,1,0.9903,0.91389,0.39,0.23055,0.8888,0.000251501,0.000251501,0.000251501
52,1275.72,0.59943,0.4074,1.04617,0.98533,1,0.9903,0.91593,0.38152,0.23033,0.88815,0.000249185,0.000249185,0.000249185
53,1300.22,0.56274,0.38159,1.02544,0.98555,1,0.9872,0.91325,0.38639,0.21736,0.88947,0.000246869,0.000246869,0.000246869
54,1324.73,0.58131,0.40955,1.04028,0.98547,1,0.9887,0.92374,0.38517,0.20934,0.88408,0.000244553,0.000244553,0.000244553
55,1349.25,0.55008,0.38693,1.01593,0.98503,1,0.9887,0.9134,0.40231,0.211,0.8964,0.000242237,0.000242237,0.000242237
56,1373.64,0.5974,0.40708,1.04612,0.98529,1,0.9882,0.92033,0.38475,0.21954,0.88821,0.000239921,0.000239921,0.000239921
57,1398.08,0.55215,0.38463,1.02108,0.98594,1,0.9866,0.90581,0.38241,0.21118,0.88376,0.000237604,0.000237604,0.000237604
58,1422.52,0.55928,0.3951,1.02797,0.98581,1,0.9898,0.90753,0.39135,0.2154,0.88857,0.000235288,0.000235288,0.000235288
59,1446.93,0.56864,0.39386,1.0178,0.98255,1,0.9882,0.91438,0.41239,0.22725,0.89976,0.000232972,0.000232972,0.000232972
60,1471.35,0.58243,0.39222,1.03026,0.9851,1,0.9908,0.91172,0.41132,0.2159,0.9079,0.000230656,0.000230656,0.000230656
61,1495.83,0.56801,0.37698,1.01546,0.98302,1,0.9877,0.90534,0.4107,0.22914,0.91091,0.00022834,0.00022834,0.00022834
62,1520.33,0.5479,0.38419,1.01463,0.98607,1,0.9887,0.9043,0.39256,0.21463,0.89384,0.000226024,0.000226024,0.000226024
63,1544.81,0.56402,0.41407,1.02988,0.98567,1,0.9872,0.90631,0.40058,0.21553,0.89219,0.000223708,0.000223708,0.000223708
64,1569.33,0.56319,0.38705,1.03707,0.98602,1,0.9872,0.90449,0.41506,0.22326,0.8885,0.000221391,0.000221391,0.000221391
65,1593.81,0.56849,0.39225,1.03673,0.9844,1,0.9882,0.90925,0.39207,0.22174,0.89316,0.000219075,0.000219075,0.000219075
66,1618.3,0.53745,0.37067,1.02121,0.98604,1,0.9856,0.9084,0.3999,0.22398,0.89679,0.000216759,0.000216759,0.000216759
67,1642.77,0.57347,0.39049,1.02895,0.9857,1,0.9856,0.90123,0.39704,0.22745,0.88759,0.000214443,0.000214443,0.000214443
68,1667.16,0.57739,0.42085,1.04057,0.98393,1,0.9872,0.91517,0.3766,0.20889,0.88178,0.000212127,0.000212127,0.000212127
69,1691.57,0.53709,0.37005,1.00281,0.98469,1,0.98505,0.91649,0.36632,0.20659,0.88194,0.000209811,0.000209811,0.000209811
70,1715.99,0.51024,0.35323,0.99141,0.98263,1,0.9872,0.90683,0.39981,0.22502,0.8936,0.000207494,0.000207494,0.000207494
71,1740.48,0.56483,0.38043,1.03913,0.98476,1,0.9887,0.91049,0.4425,0.23323,0.91986,0.000205178,0.000205178,0.000205178
72,1764.9,0.54529,0.37153,1.00626,0.9851,1,0.9887,0.91931,0.4172,0.21837,0.90071,0.000202862,0.000202862,0.000202862
73,1789.32,0.56712,0.37159,1.0371,0.98676,1,0.9877,0.90935,0.39801,0.22214,0.89303,0.000200546,0.000200546,0.000200546
74,1813.75,0.54775,0.35772,1.00741,0.98388,1,0.9861,0.91146,0.42884,0.2276,0.93471,0.00019823,0.00019823,0.00019823
75,1838.18,0.53602,0.34953,1.01039,0.98674,1,0.9903,0.92448,0.40043,0.22566,0.89138,0.000195914,0.000195914,0.000195914
76,1862.69,0.52763,0.34894,1.00605,0.98525,1,0.9929,0.92687,0.39531,0.21537,0.88112,0.000193598,0.000193598,0.000193598
77,1887.14,0.55628,0.36699,1.02197,0.9846,1,0.9872,0.91763,0.38441,0.21212,0.88116,0.000191281,0.000191281,0.000191281
78,1911.6,0.5645,0.35411,1.04975,0.98593,1,0.9887,0.92369,0.39136,0.21153,0.891,0.000188965,0.000188965,0.000188965
79,1936.12,0.55036,0.3484,1.02833,0.98694,1,0.994,0.91884,0.39461,0.22049,0.8953,0.000186649,0.000186649,0.000186649
80,1960.61,0.53718,0.35465,1.00994,0.98611,1,0.9882,0.91266,0.36932,0.21024,0.8792,0.000184333,0.000184333,0.000184333
81,1985.08,0.51664,0.33101,0.98795,0.9842,1,0.9866,0.91723,0.38391,0.21816,0.88547,0.000182017,0.000182017,0.000182017
82,2009.51,0.54187,0.35799,1.01889,0.98153,1,0.9866,0.91409,0.43611,0.22288,0.92008,0.000179701,0.000179701,0.000179701
83,2033.94,0.51024,0.33689,0.98777,0.98372,1,0.9872,0.91591,0.42825,0.22194,0.91296,0.000177384,0.000177384,0.000177384
84,2058.39,0.5161,0.33907,1.00189,0.98575,1,0.9887,0.92055,0.39448,0.21082,0.88431,0.000175068,0.000175068,0.000175068
85,2082.78,0.54474,0.36035,1.00493,0.98319,1,0.9877,0.91762,0.40719,0.22145,0.8944,0.000172752,0.000172752,0.000172752
86,2107.19,0.53137,0.34233,0.9835,0.98402,1,0.9887,0.92068,0.40143,0.21978,0.88986,0.000170436,0.000170436,0.000170436
87,2131.6,0.51935,0.34251,1.01185,0.98345,1,0.9877,0.92413,0.38931,0.21486,0.88421,0.00016812,0.00016812,0.00016812
88,2156.02,0.53782,0.35892,1.01903,0.98246,1,0.9872,0.92575,0.39393,0.22673,0.88437,0.000165804,0.000165804,0.000165804
89,2180.48,0.50465,0.32777,0.99322,0.98402,1,0.9861,0.91786,0.39372,0.21449,0.89091,0.000163488,0.000163488,0.000163488
90,2204.92,0.48371,0.32115,0.97408,0.98393,1,0.9877,0.92243,0.38045,0.20621,0.88439,0.000161171,0.000161171,0.000161171
91,2229.36,0.51881,0.33577,1.00728,0.98424,1,0.9856,0.9192,0.3931,0.2153,0.89155,0.000158855,0.000158855,0.000158855
92,2253.9,0.51415,0.33535,0.9945,0.98529,1,0.9898,0.92974,0.38778,0.21314,0.88535,0.000156539,0.000156539,0.000156539
93,2278.37,0.50375,0.32951,0.99625,0.98619,1,0.9903,0.92808,0.39369,0.2111,0.89145,0.000154223,0.000154223,0.000154223
94,2302.8,0.51435,0.34491,0.99268,0.98481,1,0.9893,0.92399,0.38974,0.21378,0.8828,0.000151907,0.000151907,0.000151907
95,2327.2,0.524,0.32983,1.00328,0.98369,0.99982,0.9872,0.92346,0.37098,0.20452,0.8755,0.000149591,0.000149591,0.000149591
96,2351.65,0.51625,0.32113,0.99801,0.98341,1,0.9903,0.92141,0.38534,0.20961,0.88114,0.000147275,0.000147275,0.000147275
97,2376.06,0.50595,0.33244,0.99457,0.98661,1,0.9866,0.93068,0.37437,0.20954,0.88057,0.000144958,0.000144958,0.000144958
98,2400.56,0.49802,0.32388,0.97956,0.986,1,0.9877,0.93062,0.38189,0.20715,0.88917,0.000142642,0.000142642,0.000142642
99,2425.06,0.51272,0.33391,0.99066,0.9866,1,0.9893,0.94271,0.36879,0.20704,0.88026,0.000140326,0.000140326,0.000140326
100,2449.56,0.51915,0.32808,0.99215,0.98647,1,0.9872,0.93451,0.37223,0.20529,0.87686,0.00013801,0.00013801,0.00013801
101,2474.06,0.49649,0.32364,0.98147,0.98526,1,0.9861,0.9205,0.37469,0.206,0.87997,0.000135694,0.000135694,0.000135694
102,2498.47,0.53239,0.33469,1.00652,0.98595,1,0.9866,0.92681,0.39377,0.21247,0.88868,0.000133378,0.000133378,0.000133378
103,2522.89,0.50253,0.31324,0.97976,0.98566,1,0.9861,0.92634,0.38955,0.21033,0.88306,0.000131061,0.000131061,0.000131061
104,2547.32,0.50689,0.33883,0.99378,0.98649,1,0.9893,0.93368,0.38139,0.20457,0.88133,0.000128745,0.000128745,0.000128745
105,2571.7,0.50274,0.3255,0.99151,0.98574,1,0.9898,0.92905,0.37739,0.19959,0.88281,0.000126429,0.000126429,0.000126429
106,2596.1,0.49066,0.3108,0.98518,0.98461,1,0.9877,0.9279,0.38839,0.20848,0.88765,0.000124113,0.000124113,0.000124113
107,2620.56,0.49088,0.31874,0.98003,0.98546,1,0.9872,0.92539,0.41016,0.21775,0.90563,0.000121797,0.000121797,0.000121797
108,2644.98,0.50757,0.31673,0.9828,0.98439,1,0.9908,0.93526,0.37932,0.20128,0.87833,0.000119481,0.000119481,0.000119481
109,2669.38,0.50474,0.33782,0.98564,0.98528,1,0.9872,0.92179,0.38384,0.20419,0.88619,0.000117165,0.000117165,0.000117165
110,2693.77,0.50756,0.31271,0.98329,0.98434,1,0.9908,0.92985,0.37719,0.20267,0.87802,0.000114848,0.000114848,0.000114848
111,2718.2,0.48941,0.31273,0.99168,0.98369,1,0.9872,0.92963,0.38234,0.21444,0.88523,0.000112532,0.000112532,0.000112532
112,2742.65,0.49529,0.31201,0.9778,0.98624,1,0.9861,0.93348,0.39246,0.20478,0.88759,0.000110216,0.000110216,0.000110216
113,2767.07,0.51445,0.33052,0.99159,0.98555,1,0.9872,0.93048,0.37597,0.20343,0.8783,0.0001079,0.0001079,0.0001079
114,2791.58,0.49717,0.31747,0.98328,0.98595,1,0.9866,0.93033,0.38834,0.21216,0.88067,0.000105584,0.000105584,0.000105584
115,2815.94,0.51156,0.33295,0.98988,0.98582,1,0.9872,0.92754,0.39654,0.21676,0.88601,0.000103268,0.000103268,0.000103268
116,2840.37,0.48696,0.31231,0.97489,0.98362,1,0.9872,0.93448,0.37968,0.20869,0.88634,0.000100951,0.000100951,0.000100951
117,2864.75,0.50879,0.32065,0.99114,0.98544,1,0.9856,0.92741,0.38803,0.2041,0.88765,9.86353e-05,9.86353e-05,9.86353e-05
118,2889.16,0.50863,0.32103,0.99284,0.98574,1,0.98505,0.93061,0.38326,0.2031,0.88472,9.63192e-05,9.63192e-05,9.63192e-05
119,2913.58,0.49364,0.33118,0.97788,0.98398,1,0.9856,0.92736,0.38925,0.21007,0.88576,9.4003e-05,9.4003e-05,9.4003e-05
120,2937.98,0.4815,0.32261,0.97231,0.98282,1,0.9861,0.93071,0.38276,0.20792,0.88377,9.16869e-05,9.16869e-05,9.16869e-05
121,2962.37,0.49985,0.30931,0.98707,0.98569,1,0.9893,0.93455,0.38821,0.209,0.8887,8.93707e-05,8.93707e-05,8.93707e-05
122,2986.78,0.5014,0.31427,0.97945,0.98442,1,0.9903,0.92892,0.37999,0.20602,0.88245,8.70546e-05,8.70546e-05,8.70546e-05
123,3011.2,0.50138,0.31994,0.98944,0.98384,1,0.9877,0.93444,0.38295,0.20853,0.88411,8.47384e-05,8.47384e-05,8.47384e-05
124,3035.61,0.50219,0.31768,0.98956,0.98499,1,0.98505,0.92771,0.40087,0.21425,0.8888,8.24223e-05,8.24223e-05,8.24223e-05
125,3060.01,0.51189,0.34662,1.00044,0.98444,1,0.9856,0.93482,0.39421,0.21296,0.88694,8.01061e-05,8.01061e-05,8.01061e-05
126,3084.42,0.51679,0.3242,1.00148,0.98537,1,0.9856,0.92992,0.41558,0.22387,0.90232,7.77899e-05,7.77899e-05,7.77899e-05
127,3108.86,0.50995,0.3209,0.99024,0.98605,1,0.9861,0.92325,0.40179,0.22149,0.89101,7.54738e-05,7.54738e-05,7.54738e-05
128,3133.3,0.50458,0.32086,0.98917,0.98539,1,0.9866,0.92884,0.40588,0.2187,0.89201,7.31576e-05,7.31576e-05,7.31576e-05
129,3157.71,0.49225,0.32708,0.98184,0.98638,1,0.9861,0.9267,0.38625,0.20911,0.88301,7.08415e-05,7.08415e-05,7.08415e-05
130,3182.13,0.51385,0.32035,0.99385,0.98665,1,0.9856,0.9247,0.4017,0.21759,0.89283,6.85253e-05,6.85253e-05,6.85253e-05
131,3206.54,0.49088,0.31759,0.98451,0.98662,1,0.9872,0.93164,0.40156,0.2171,0.89276,6.62092e-05,6.62092e-05,6.62092e-05
132,3230.91,0.48722,0.29587,0.97238,0.98602,1,0.9877,0.92674,0.40366,0.21418,0.89544,6.3893e-05,6.3893e-05,6.3893e-05
133,3255.37,0.50302,0.31568,0.98262,0.98587,1,0.9866,0.92931,0.38133,0.21381,0.88078,6.15769e-05,6.15769e-05,6.15769e-05
134,3279.83,0.50308,0.31908,0.98366,0.98639,1,0.9861,0.93095,0.37224,0.20809,0.87812,5.92607e-05,5.92607e-05,5.92607e-05
135,3304.27,0.48771,0.30785,0.97792,0.98621,1,0.9872,0.93635,0.37184,0.2068,0.87777,5.69446e-05,5.69446e-05,5.69446e-05
136,3328.77,0.49867,0.316,0.97935,0.98631,1,0.9872,0.93007,0.39099,0.2121,0.88679,5.46284e-05,5.46284e-05,5.46284e-05
137,3353.23,0.4995,0.3183,0.97729,0.98614,1,0.9856,0.92798,0.39659,0.21762,0.8878,5.23123e-05,5.23123e-05,5.23123e-05
138,3377.64,0.49914,0.30895,0.99245,0.98652,1,0.9877,0.93236,0.39345,0.21324,0.88243,4.99961e-05,4.99961e-05,4.99961e-05
139,3402.03,0.50362,0.32026,0.98694,0.98621,1,0.9877,0.93293,0.38673,0.21426,0.87998,4.768e-05,4.768e-05,4.768e-05
140,3426.38,0.50002,0.29987,0.99027,0.98596,1,0.9872,0.92808,0.39877,0.21128,0.887,4.53638e-05,4.53638e-05,4.53638e-05
141,3450.8,0.47816,0.29347,0.97443,0.98577,1,0.9872,0.9309,0.38968,0.20727,0.88011,4.30477e-05,4.30477e-05,4.30477e-05
142,3475.18,0.50445,0.32919,0.99596,0.98643,1,0.9856,0.92749,0.39646,0.21326,0.88447,4.07315e-05,4.07315e-05,4.07315e-05
143,3499.64,0.52783,0.33109,1.00744,0.98655,1,0.9866,0.93112,0.38217,0.20712,0.87907,3.84154e-05,3.84154e-05,3.84154e-05
144,3524.04,0.46834,0.29089,0.96848,0.98627,1,0.9877,0.93367,0.37816,0.20476,0.87944,3.60992e-05,3.60992e-05,3.60992e-05
145,3548.48,0.48118,0.30609,0.97482,0.98478,1,0.9893,0.93223,0.37662,0.2114,0.87789,3.37831e-05,3.37831e-05,3.37831e-05
146,3572.84,0.49183,0.31133,0.97281,0.98632,1,0.9872,0.93457,0.39526,0.21384,0.88848,3.14669e-05,3.14669e-05,3.14669e-05
147,3597.26,0.48193,0.30076,0.96946,0.98637,1,0.9872,0.92926,0.39152,0.20986,0.88534,2.91508e-05,2.91508e-05,2.91508e-05
148,3623.77,0.36358,0.23408,0.87759,0.98478,1,0.9856,0.93095,0.38346,0.21088,0.8791,2.68346e-05,2.68346e-05,2.68346e-05
149,3648.18,0.35856,0.23253,0.88403,0.98505,1,0.9866,0.92677,0.38304,0.21174,0.8784,2.45185e-05,2.45185e-05,2.45185e-05
150,3672.56,0.3501,0.22813,0.8617,0.98444,1,0.9866,0.92672,0.38174,0.2127,0.87951,2.22023e-05,2.22023e-05,2.22023e-05
151,3696.91,0.3636,0.23387,0.89387,0.98521,1,0.9866,0.92338,0.38388,0.21505,0.8812,1.98862e-05,1.98862e-05,1.98862e-05
152,3721.27,0.36611,0.25989,0.8807,0.98491,1,0.9866,0.92674,0.38185,0.21484,0.87976,1.757e-05,1.757e-05,1.757e-05
153,3745.64,0.35488,0.23084,0.87764,0.98491,1,0.9866,0.9226,0.37709,0.21228,0.8794,1.52538e-05,1.52538e-05,1.52538e-05
154,3770.11,0.37012,0.22733,0.87316,0.98476,1,0.9866,0.92193,0.37923,0.2149,0.8795,1.29377e-05,1.29377e-05,1.29377e-05
155,3794.47,0.36546,0.22751,0.88039,0.98479,1,0.9866,0.91835,0.38134,0.21496,0.87922,1.06215e-05,1.06215e-05,1.06215e-05
156,3818.85,0.36681,0.22721,0.88336,0.98499,1,0.9866,0.9163,0.38183,0.2183,0.8798,8.30539e-06,8.30539e-06,8.30539e-06
157,3843.25,0.35606,0.22621,0.87962,0.98507,1,0.9866,0.91586,0.38299,0.21754,0.88048,5.98924e-06,5.98924e-06,5.98924e-06
