epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1380.97,0.57105,0.35931,1.00526,0.98561,1,0.994,0.91367,0.40897,0.25704,0.91705,0.000758719,0.000758719,0.000758719
59,1404.73,0.54799,0.34344,0.99878,0.98497,1,0.9924,0.90428,0.45544,0.27048,0.95487,0.00074108,0.00074108,0.00074108
60,1428.44,0.5652,0.35613,0.99004,0.98628,1,0.9924,0.90811,0.46579,0.26789,0.98524,0.000723442,0.000723442,0.000723442
61,1452.17,0.55729,0.3477,0.98686,0.98503,1,0.9935,0.8906,0.47114,0.27235,0.99498,0.000705803,0.000705803,0.000705803
62,1475.94,0.57015,0.35431,1.0077,0.98695,1,0.9929,0.90725,0.45859,0.28304,0.97174,0.000688164,0.000688164,0.000688164
63,1499.66,0.57382,0.36223,1.00698,0.98744,1,0.9945,0.91374,0.41681,0.26142,0.92699,0.000670526,0.000670526,0.000670526
64,1523.5,0.55681,0.34713,1.01094,0.98849,1,0.9935,0.92264,0.40669,0.24667,0.92221,0.000652887,0.000652887,0.000652887
65,1547.29,0.5617,0.34764,1.01404,0.98618,1,0.995,0.92452,0.40779,0.26194,0.91611,0.000635248,0.000635248,0.000635248
66,1571.07,0.55351,0.35043,1.00727,0.98695,1,0.9945,0.92421,0.41254,0.26064,0.91883,0.000617609,0.000617609,0.000617609
67,1594.78,0.52373,0.33043,0.98633,0.98708,1,0.9945,0.92181,0.41705,0.26742,0.9284,0.000599971,0.000599971,0.000599971
68,1618.48,0.54987,0.33796,0.99907,0.98581,1,0.994,0.91422,0.43255,0.2711,0.94789,0.000582332,0.000582332,0.000582332
69,1642.21,0.51557,0.32278,0.97604,0.98612,1,0.9893,0.91487,0.41872,0.24138,0.95627,0.000564693,0.000564693,0.000564693
70,1665.96,0.56158,0.34475,1.01445,0.98649,1,0.9908,0.91899,0.41072,0.26056,0.91765,0.000547055,0.000547055,0.000547055
71,1689.69,0.52658,0.32967,0.99517,0.98695,1,0.9929,0.91322,0.40066,0.24381,0.90268,0.000529416,0.000529416,0.000529416
72,1713.44,0.519,0.32876,0.98998,0.9877,1,0.9898,0.92088,0.37185,0.23541,0.89036,0.000511777,0.000511777,0.000511777
73,1737.2,0.51916,0.31755,0.99025,0.98942,1,0.9893,0.91452,0.38502,0.24171,0.89201,0.000494138,0.000494138,0.000494138
74,1760.91,0.51391,0.31621,0.982,0.98802,1,0.9887,0.91483,0.40757,0.24544,0.90787,0.0004765,0.0004765,0.0004765
75,1784.61,0.5127,0.31233,0.97262,0.98788,1,0.9872,0.91912,0.39633,0.24,0.90441,0.000458861,0.000458861,0.000458861
76,1808.34,0.52572,0.32355,0.99327,0.98534,1,0.9866,0.91962,0.4048,0.24276,0.90417,0.000441222,0.000441222,0.000441222
77,1832.07,0.51736,0.31871,1.00264,0.98411,0.99038,0.9877,0.91772,0.42647,0.2487,0.93794,0.000423584,0.000423584,0.000423584
78,1855.8,0.50956,0.30451,0.98077,0.98396,0.99941,0.9882,0.91779,0.43933,0.23786,0.95108,0.000405945,0.000405945,0.000405945
79,1879.51,0.49276,0.29562,0.9787,0.98663,1,0.9898,0.91462,0.44005,0.23748,0.9506,0.000388306,0.000388306,0.000388306
80,1903.23,0.50237,0.30178,0.98535,0.98853,1,0.994,0.92609,0.40023,0.22298,0.91194,0.000370667,0.000370667,0.000370667
81,1927.03,0.50592,0.29882,0.97461,0.98839,1,0.9929,0.9281,0.40125,0.22146,0.90737,0.000353029,0.000353029,0.000353029
82,1950.85,0.48475,0.29012,0.97102,0.98794,1,0.9924,0.93268,0.38671,0.22,0.90129,0.00033539,0.00033539,0.00033539
83,1974.66,0.49596,0.29644,0.9742,0.98773,1,0.9887,0.9366,0.38065,0.22154,0.8962,0.000317751,0.000317751,0.000317751
84,1998.43,0.50249,0.29627,0.98217,0.98747,1,0.9893,0.92307,0.39609,0.22969,0.8982,0.000300113,0.000300113,0.000300113
85,2022.18,0.49391,0.30351,0.98405,0.98785,1,0.9893,0.92441,0.40284,0.21656,0.91455,0.000282474,0.000282474,0.000282474
86,2045.92,0.48407,0.28983,0.97131,0.98866,1,0.9887,0.92921,0.4014,0.22823,0.9136,0.000264835,0.000264835,0.000264835
87,2069.71,0.4886,0.28594,0.97464,0.98901,1,0.9893,0.93742,0.38107,0.22602,0.89262,0.000247196,0.000247196,0.000247196
88,2093.5,0.47604,0.28552,0.96203,0.98863,1,0.9898,0.93569,0.37937,0.21144,0.89307,0.000229558,0.000229558,0.000229558
89,2117.25,0.48016,0.27616,0.95853,0.98943,1,0.9898,0.93215,0.38484,0.22057,0.89613,0.000211919,0.000211919,0.000211919
90,2141.03,0.47478,0.27637,0.96026,0.98943,1,0.9872,0.93071,0.3997,0.23904,0.90785,0.00019428,0.00019428,0.00019428
91,2166.9,0.3604,0.20195,0.87775,0.98909,1,0.9861,0.92404,0.40403,0.22031,0.92271,0.000176642,0.000176642,0.000176642
92,2190.64,0.35337,0.19939,0.87575,0.99,1,0.9866,0.92819,0.39949,0.22753,0.9195,0.000159003,0.000159003,0.000159003
93,2214.34,0.35121,0.20005,0.87162,0.98924,1,0.9887,0.93538,0.39146,0.22043,0.91496,0.000141364,0.000141364,0.000141364
94,2238.06,0.33714,0.1921,0.87601,0.98944,1,0.9887,0.9341,0.39119,0.22667,0.92104,0.000123725,0.000123725,0.000123725
95,2261.76,0.35097,0.19307,0.88341,0.98857,1,0.9893,0.93455,0.3836,0.21997,0.90969,0.000106087,0.000106087,0.000106087
96,2285.45,0.35142,0.19146,0.86867,0.9887,1,0.9887,0.92941,0.36318,0.21325,0.88504,8.8448e-05,8.8448e-05,8.8448e-05
97,2309.17,0.33586,0.18761,0.87048,0.98849,1,0.9893,0.93211,0.3585,0.20741,0.88432,7.08093e-05,7.08093e-05,7.08093e-05
98,2332.9,0.33622,0.18384,0.85666,0.98848,1,0.9898,0.93271,0.36461,0.20919,0.88766,5.31706e-05,5.31706e-05,5.31706e-05
99,2356.64,0.3394,0.20095,0.87728,0.98837,1,0.9903,0.93415,0.36754,0.20866,0.88934,3.55318e-05,3.55318e-05,3.55318e-05
100,2380.37,0.33646,0.18099,0.86083,0.98838,1,0.9903,0.93692,0.36764,0.20688,0.89005,1.78931e-05,1.78931e-05,1.78931e-05
