epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,1991.84,0.82476,0.78573,1.19711,0.95125,0.95836,0.96493,0.79523,0.62365,0.308,1.09632,5.77101e-05,5.77101e-05,5.77101e-05
36,2048.59,0.82166,0.78835,1.18769,0.96194,0.95478,0.96882,0.80502,0.60705,0.31245,1.08213,5.68358e-05,5.68358e-05,5.68358e-05
37,2105.32,0.80325,0.7795,1.17301,0.9484,0.95382,0.96651,0.80486,0.6118,0.31142,1.08176,5.59614e-05,5.59614e-05,5.59614e-05
38,2162.16,0.83059,0.77957,1.19811,0.95378,0.96156,0.96832,0.79981,0.62475,0.31726,1.09511,5.5087e-05,5.5087e-05,5.5087e-05
39,2218.9,0.83718,0.79573,1.21426,0.97231,0.96,0.96765,0.79697,0.62085,0.32176,1.08208,5.42126e-05,5.42126e-05,5.42126e-05
40,2275.6,0.8203,0.77247,1.20052,0.96112,0.96,0.96984,0.81349,0.58789,0.31032,1.06743,5.33383e-05,5.33383e-05,5.33383e-05
41,2332.36,0.81535,0.73814,1.18322,0.95444,0.95852,0.97271,0.80725,0.60927,0.30403,1.07966,5.24639e-05,5.24639e-05,5.24639e-05
42,2389.09,0.79785,0.7387,1.1784,0.96883,0.95768,0.9752,0.80582,0.60067,0.30155,1.07449,5.15895e-05,5.15895e-05,5.15895e-05
43,2445.98,0.8091,0.75536,1.18856,0.92497,0.97332,0.97036,0.81202,0.59662,0.30114,1.07685,5.07151e-05,5.07151e-05,5.07151e-05
44,2502.81,0.82259,0.74683,1.2046,0.93513,0.95812,0.97126,0.81451,0.59405,0.29724,1.07263,4.98408e-05,4.98408e-05,4.98408e-05
45,2559.65,0.79543,0.72744,1.16975,0.94005,0.96384,0.97856,0.82289,0.58423,0.29657,1.06428,4.89664e-05,4.89664e-05,4.89664e-05
46,2616.4,0.80205,0.73676,1.18341,0.94811,0.96665,0.97686,0.81657,0.58476,0.2922,1.06591,4.8092e-05,4.8092e-05,4.8092e-05
47,2673.14,0.79471,0.71513,1.17675,0.94058,0.95906,0.977,0.81178,0.58945,0.29356,1.06393,4.72176e-05,4.72176e-05,4.72176e-05
48,2729.85,0.79624,0.70285,1.17052,0.94678,0.97491,0.98316,0.80812,0.58518,0.28838,1.07073,4.63433e-05,4.63433e-05,4.63433e-05
49,2786.48,0.79575,0.71897,1.17788,0.94937,0.97423,0.98407,0.81654,0.58651,0.28993,1.06583,4.54689e-05,4.54689e-05,4.54689e-05
50,2843.21,0.81455,0.72505,1.1841,0.95351,0.97665,0.9846,0.81844,0.5976,0.29276,1.0744,4.45945e-05,4.45945e-05,4.45945e-05
51,2899.9,0.77661,0.68435,1.16445,0.95191,0.97612,0.98659,0.82121,0.59531,0.28648,1.06759,4.37201e-05,4.37201e-05,4.37201e-05
52,2956.48,0.79851,0.70546,1.17144,0.94899,0.96877,0.98237,0.81945,0.58923,0.28881,1.0688,4.28458e-05,4.28458e-05,4.28458e-05
53,3013.18,0.77265,0.67979,1.16186,0.9755,0.965,0.98422,0.82024,0.57728,0.28158,1.06134,4.19714e-05,4.19714e-05,4.19714e-05
54,3069.91,0.77417,0.67227,1.16411,0.96093,0.97245,0.98771,0.82185,0.57774,0.28204,1.06101,4.1097e-05,4.1097e-05,4.1097e-05
55,3126.56,0.7812,0.66493,1.16394,0.97877,0.97,0.98616,0.82337,0.58257,0.28096,1.06649,4.02227e-05,4.02227e-05,4.02227e-05
56,3183.28,0.76163,0.65575,1.14625,0.97226,0.9689,0.98547,0.8258,0.58361,0.28118,1.06731,3.93483e-05,3.93483e-05,3.93483e-05
57,3240.21,0.76021,0.65612,1.15025,0.97356,0.97862,0.98904,0.82271,0.57801,0.28323,1.06096,3.84739e-05,3.84739e-05,3.84739e-05
58,3296.88,0.77882,0.6615,1.16132,0.95793,0.985,0.99051,0.82084,0.5821,0.28677,1.0617,3.75995e-05,3.75995e-05,3.75995e-05
59,3353.62,0.78887,0.66461,1.16471,0.96234,0.97949,0.98784,0.82764,0.57144,0.28251,1.05732,3.67252e-05,3.67252e-05,3.67252e-05
60,3410.41,0.77148,0.65746,1.1522,0.95729,0.975,0.98856,0.82055,0.58311,0.28936,1.06323,3.58508e-05,3.58508e-05,3.58508e-05
61,3467.06,0.78584,0.66397,1.16256,0.96361,0.97577,0.98613,0.82073,0.57613,0.27235,1.05864,3.49764e-05,3.49764e-05,3.49764e-05
62,3523.76,0.75658,0.65382,1.14795,0.95872,0.985,0.98943,0.83164,0.55553,0.26828,1.0489,3.4102e-05,3.4102e-05,3.4102e-05
63,3580.57,0.76692,0.65885,1.14716,0.95275,0.97701,0.98763,0.82378,0.57782,0.27964,1.06038,3.32277e-05,3.32277e-05,3.32277e-05
64,3637.28,0.76857,0.65519,1.15484,0.95707,0.99,0.99125,0.82401,0.58228,0.28185,1.06791,3.23533e-05,3.23533e-05,3.23533e-05
65,3693.98,0.78338,0.63816,1.16646,0.95846,0.9856,0.98999,0.8237,0.57425,0.27619,1.05756,3.14789e-05,3.14789e-05,3.14789e-05
66,3750.7,0.77365,0.64202,1.1585,0.95212,0.99,0.98894,0.8274,0.56739,0.2746,1.05542,3.06045e-05,3.06045e-05,3.06045e-05
67,3807.34,0.78671,0.65668,1.16886,0.96007,0.985,0.98944,0.82297,0.56656,0.27313,1.05528,2.97302e-05,2.97302e-05,2.97302e-05
68,3864.01,0.7537,0.62136,1.14651,0.94669,0.98305,0.99141,0.82736,0.56232,0.26894,1.05005,2.88558e-05,2.88558e-05,2.88558e-05
69,3920.69,0.76896,0.62994,1.15498,0.95605,0.98618,0.99067,0.83203,0.55759,0.26736,1.04707,2.79814e-05,2.79814e-05,2.79814e-05
70,3977.36,0.76128,0.6214,1.14202,0.96287,0.97392,0.99121,0.83621,0.55035,0.26181,1.04653,2.7107e-05,2.7107e-05,2.7107e-05
71,4034.14,0.74646,0.62112,1.14008,0.96024,0.9721,0.99063,0.83724,0.56388,0.26549,1.05475,2.62327e-05,2.62327e-05,2.62327e-05
72,4090.89,0.7823,0.63331,1.16416,0.96185,0.97894,0.98972,0.8362,0.56048,0.26414,1.05227,2.53583e-05,2.53583e-05,2.53583e-05
73,4147.53,0.74527,0.61387,1.13494,0.96585,0.98356,0.98977,0.83419,0.56579,0.2676,1.05504,2.44839e-05,2.44839e-05,2.44839e-05
74,4204.32,0.77738,0.64032,1.15288,0.95933,0.97302,0.98953,0.8315,0.56583,0.26938,1.05705,2.36095e-05,2.36095e-05,2.36095e-05
75,4261.04,0.75596,0.62456,1.14359,0.94918,0.97083,0.98959,0.83036,0.55626,0.26389,1.05388,2.27352e-05,2.27352e-05,2.27352e-05
76,4317.74,0.74827,0.60871,1.14415,0.95244,0.97242,0.99064,0.83201,0.55606,0.26157,1.05282,2.18608e-05,2.18608e-05,2.18608e-05
77,4374.45,0.74751,0.61317,1.14594,0.94781,0.97219,0.99071,0.82965,0.56238,0.26468,1.05708,2.09864e-05,2.09864e-05,2.09864e-05
78,4431.19,0.74377,0.6051,1.13506,0.97315,0.96428,0.98864,0.83143,0.56398,0.26486,1.0555,2.01121e-05,2.01121e-05,2.01121e-05
79,4487.84,0.74061,0.59909,1.13504,0.97755,0.96482,0.98923,0.83581,0.55862,0.26385,1.04837,1.92377e-05,1.92377e-05,1.92377e-05
80,4544.49,0.75147,0.60881,1.14751,0.96002,0.975,0.98775,0.83393,0.55643,0.26241,1.04926,1.83633e-05,1.83633e-05,1.83633e-05
81,4601.2,0.7581,0.61196,1.13766,0.9589,0.96655,0.98976,0.8334,0.55638,0.26233,1.05197,1.74889e-05,1.74889e-05,1.74889e-05
82,4657.81,0.74844,0.60501,1.13449,0.96299,0.9676,0.98925,0.8339,0.55932,0.26341,1.05104,1.66146e-05,1.66146e-05,1.66146e-05
83,4714.53,0.74685,0.61816,1.14113,0.95043,0.98064,0.9895,0.83331,0.55928,0.26327,1.05246,1.57402e-05,1.57402e-05,1.57402e-05
84,4771.31,0.73852,0.60004,1.13095,0.9647,0.9733,0.99071,0.83621,0.55353,0.26084,1.04816,1.48658e-05,1.48658e-05,1.48658e-05
85,4827.93,0.71976,0.5855,1.12298,0.95449,0.97448,0.99075,0.83375,0.55717,0.26405,1.05007,1.39914e-05,1.39914e-05,1.39914e-05
86,4884.59,0.7642,0.61926,1.15966,0.96475,0.97294,0.98998,0.83602,0.55221,0.26073,1.04785,1.31171e-05,1.31171e-05,1.31171e-05
87,4941.32,0.75169,0.61771,1.14145,0.97236,0.96418,0.99108,0.8366,0.55552,0.26573,1.04872,1.22427e-05,1.22427e-05,1.22427e-05
88,4997.91,0.74797,0.60887,1.13569,0.95145,0.97853,0.99097,0.83582,0.5549,0.26371,1.04806,1.13683e-05,1.13683e-05,1.13683e-05
89,5054.55,0.75005,0.59767,1.13993,0.96249,0.97452,0.99112,0.84018,0.55316,0.26283,1.04917,1.04939e-05,1.04939e-05,1.04939e-05
90,5111.42,0.7508,0.61667,1.14323,0.96255,0.97063,0.9911,0.83963,0.55576,0.26169,1.05064,9.61957e-06,9.61957e-06,9.61957e-06
91,5169.76,0.66024,0.60879,1.13789,0.95065,0.97785,0.98912,0.83122,0.57551,0.26533,1.06527,8.74519e-06,8.74519e-06,8.74519e-06
92,5226.44,0.64687,0.60027,1.12597,0.96868,0.97584,0.99141,0.83391,0.57632,0.26637,1.0651,7.87082e-06,7.87082e-06,7.87082e-06
93,5283.12,0.63133,0.57745,1.11256,0.97714,0.97342,0.99026,0.8396,0.56836,0.26094,1.06075,6.99644e-06,6.99644e-06,6.99644e-06
94,5339.74,0.63756,0.5735,1.11804,0.97915,0.97459,0.98961,0.84023,0.55974,0.25732,1.0547,6.12207e-06,6.12207e-06,6.12207e-06
95,5396.38,0.64096,0.57518,1.11264,0.97447,0.975,0.99061,0.83818,0.56323,0.25927,1.05768,5.2477e-06,5.2477e-06,5.2477e-06
96,5453.1,0.64762,0.56629,1.11912,0.97572,0.975,0.99029,0.83774,0.56302,0.25796,1.05645,4.37332e-06,4.37332e-06,4.37332e-06
97,5509.68,0.63332,0.5758,1.11537,0.97843,0.97394,0.9904,0.84343,0.56124,0.25669,1.05535,3.49895e-06,3.49895e-06,3.49895e-06
98,5566.38,0.6405,0.57379,1.11387,0.97793,0.975,0.99104,0.83669,0.56198,0.25775,1.05712,2.62458e-06,2.62458e-06,2.62458e-06
99,5623.08,0.6264,0.56328,1.1063,0.97294,0.975,0.9908,0.83981,0.56321,0.25949,1.058,1.7502e-06,1.7502e-06,1.7502e-06
100,5679.69,0.6249,0.55711,1.11126,0.98051,0.97411,0.99098,0.8412,0.55935,0.26058,1.05407,8.75828e-07,8.75828e-07,8.75828e-07
