epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2483.02,0.66107,0.40441,1.06107,0.99259,1,0.995,0.87964,0.56087,0.26727,1.01863,0.000323884,0.000323884,0.000323884
44,2540.59,0.64609,0.39235,1.06968,0.99348,1,0.995,0.87873,0.53437,0.2598,1.00073,0.000318325,0.000318325,0.000318325
45,2598.19,0.66191,0.3931,1.07049,0.99647,1,0.995,0.87484,0.556,0.25114,1.02343,0.000312766,0.000312766,0.000312766
46,2655.84,0.65781,0.39451,1.06382,0.99542,1,0.995,0.87459,0.56962,0.24491,1.02755,0.000307207,0.000307207,0.000307207
47,2713.47,0.64683,0.39623,1.06354,0.99101,1,0.995,0.88382,0.55491,0.24797,1.00291,0.000301649,0.000301649,0.000301649
48,2771.17,0.6271,0.36439,1.04757,0.99001,1,0.995,0.87529,0.57243,0.25649,1.02497,0.00029609,0.00029609,0.00029609
49,2829.15,0.62464,0.37509,1.03642,0.99095,0.99966,0.995,0.87239,0.58694,0.26013,1.03982,0.000290531,0.000290531,0.000290531
50,2886.77,0.62458,0.36623,1.03858,0.99327,1,0.995,0.88029,0.62086,0.26372,1.08447,0.000284972,0.000284972,0.000284972
51,2944.34,0.61324,0.36534,1.03813,0.99431,1,0.995,0.87858,0.6188,0.25556,1.08505,0.000279413,0.000279413,0.000279413
52,3002.02,0.63627,0.37362,1.05005,0.99268,1,0.995,0.87501,0.63434,0.26509,1.075,0.000273854,0.000273854,0.000273854
53,3059.64,0.60641,0.36109,1.03657,0.99344,1,0.995,0.88361,0.60371,0.28242,1.05102,0.000268295,0.000268295,0.000268295
54,3117.26,0.6182,0.37717,1.03888,0.98933,1,0.995,0.87867,0.61375,0.28303,1.05339,0.000262736,0.000262736,0.000262736
55,3174.82,0.61526,0.35426,1.04073,0.99061,1,0.995,0.88423,0.51157,0.24329,0.99173,0.000257177,0.000257177,0.000257177
56,3232.74,0.61143,0.35562,1.02647,0.99028,1,0.995,0.8729,0.65762,0.27058,1.09314,0.000251618,0.000251618,0.000251618
57,3290.3,0.59157,0.34679,1.02713,0.98956,1,0.995,0.88433,0.60605,0.25063,1.05686,0.000246059,0.000246059,0.000246059
58,3348.01,0.61539,0.35359,1.04022,0.99299,1,0.995,0.87252,0.64287,0.25169,1.09477,0.0002405,0.0002405,0.0002405
59,3405.63,0.59797,0.33871,1.02503,0.99522,1,0.995,0.88056,0.56887,0.28943,1.03283,0.000234942,0.000234942,0.000234942
60,3463.19,0.59913,0.35293,1.02392,0.99381,1,0.995,0.89182,0.56281,0.23778,1.02124,0.000229383,0.000229383,0.000229383
61,3520.81,0.5944,0.35007,1.01723,0.99085,1,0.995,0.89096,0.5226,0.23222,0.97613,0.000223824,0.000223824,0.000223824
62,3578.42,0.58728,0.33998,1.02606,0.99326,1,0.995,0.88876,0.55178,0.24411,1.00204,0.000218265,0.000218265,0.000218265
63,3636.29,0.58953,0.34908,1.02615,0.99528,1,0.995,0.89124,0.55412,0.22754,1.02075,0.000212706,0.000212706,0.000212706
64,3693.79,0.5798,0.33332,1.01506,0.99426,1,0.995,0.8878,0.58865,0.24669,1.04422,0.000207147,0.000207147,0.000207147
65,3751.34,0.58575,0.33663,1.02293,0.9929,1,0.995,0.8859,0.54885,0.22302,1.02068,0.000201588,0.000201588,0.000201588
66,3808.87,0.58239,0.33647,1.0172,0.99108,0.99837,0.995,0.88476,0.62004,0.25472,1.08087,0.000196029,0.000196029,0.000196029
67,3866.46,0.57082,0.33213,1.01589,0.9893,1,0.995,0.89311,0.54432,0.23489,1.0087,0.00019047,0.00019047,0.00019047
68,3924.2,0.56488,0.33226,1.00074,0.99509,1,0.995,0.88636,0.57394,0.25953,1.04118,0.000184911,0.000184911,0.000184911
69,3981.72,0.56832,0.32818,1.00697,0.99142,1,0.995,0.88991,0.59779,0.24504,1.05727,0.000179352,0.000179352,0.000179352
70,4039.65,0.56256,0.33116,1.01109,0.99621,1,0.995,0.89022,0.648,0.24552,1.15138,0.000173793,0.000173793,0.000173793
71,4097.2,0.56302,0.32094,1.0073,0.99268,1,0.995,0.88712,0.62025,0.24157,1.0911,0.000168235,0.000168235,0.000168235
72,4154.74,0.56519,0.32072,1.01372,0.99567,1,0.995,0.89439,0.56454,0.22982,1.03359,0.000162676,0.000162676,0.000162676
73,4212.36,0.57079,0.32145,1.02117,0.99709,1,0.995,0.89605,0.57516,0.23269,1.03673,0.000157117,0.000157117,0.000157117
74,4269.98,0.54749,0.31036,1.00203,0.99607,1,0.995,0.89063,0.52903,0.24006,0.9938,0.000151558,0.000151558,0.000151558
75,4327.59,0.54571,0.31063,0.99381,0.99583,1,0.995,0.89172,0.52908,0.22906,0.99903,0.000145999,0.000145999,0.000145999
76,4385.31,0.5616,0.30908,1.00814,0.99742,1,0.995,0.89351,0.56734,0.23651,1.02853,0.00014044,0.00014044,0.00014044
77,4442.99,0.56324,0.32275,1.00699,0.99693,1,0.995,0.902,0.5021,0.21699,0.99073,0.000134881,0.000134881,0.000134881
78,4500.62,0.52805,0.29638,0.99491,0.99583,1,0.995,0.90067,0.55819,0.2322,1.02582,0.000129322,0.000129322,0.000129322
79,4558.24,0.54223,0.3049,1.0009,0.99764,1,0.995,0.89292,0.56691,0.23178,1.05277,0.000123763,0.000123763,0.000123763
80,4615.81,0.52758,0.29399,0.99178,0.99676,1,0.995,0.89546,0.58055,0.24403,1.05093,0.000118204,0.000118204,0.000118204
81,4673.34,0.5293,0.29187,0.98921,0.99751,1,0.995,0.89001,0.55315,0.25201,1.02632,0.000112645,0.000112645,0.000112645
82,4730.89,0.55307,0.30116,0.99737,0.99624,1,0.995,0.89086,0.53741,0.22286,1.00656,0.000107086,0.000107086,0.000107086
83,4788.47,0.55088,0.29277,0.99843,0.9988,1,0.995,0.89411,0.54728,0.271,1.01239,0.000101528,0.000101528,0.000101528
84,4846.34,0.53141,0.29435,0.99357,0.99681,1,0.995,0.89919,0.52172,0.21431,0.98791,9.59686e-05,9.59686e-05,9.59686e-05
85,4903.97,0.52382,0.28339,0.98825,0.99706,1,0.995,0.90128,0.50132,0.20458,0.98161,9.04097e-05,9.04097e-05,9.04097e-05
86,4961.56,0.51841,0.2856,0.98538,0.99677,1,0.995,0.9019,0.49769,0.19785,0.98348,8.48508e-05,8.48508e-05,8.48508e-05
87,5019.12,0.52948,0.28662,0.99578,0.99658,1,0.995,0.9005,0.49859,0.19981,0.98323,7.92918e-05,7.92918e-05,7.92918e-05
88,5076.68,0.52823,0.28952,0.99109,0.99812,1,0.995,0.90094,0.51403,0.20726,0.98984,7.37329e-05,7.37329e-05,7.37329e-05
89,5134.31,0.52299,0.28647,0.98121,0.99785,1,0.995,0.89491,0.50854,0.20694,0.98564,6.8174e-05,6.8174e-05,6.8174e-05
90,5191.85,0.51869,0.28742,0.98412,0.99733,1,0.995,0.90385,0.52225,0.20733,0.99872,6.26151e-05,6.26151e-05,6.26151e-05
91,5250.94,0.429,0.21996,0.92906,0.99741,1,0.995,0.90275,0.51796,0.20683,0.99663,5.70562e-05,5.70562e-05,5.70562e-05
92,5308.5,0.42741,0.21314,0.93713,0.9969,1,0.995,0.90508,0.50814,0.20325,0.99742,5.14973e-05,5.14973e-05,5.14973e-05
93,5366.03,0.42387,0.21287,0.92614,0.99541,1,0.995,0.9024,0.50864,0.20026,0.99814,4.59383e-05,4.59383e-05,4.59383e-05
94,5423.54,0.41504,0.20572,0.92437,0.99726,1,0.995,0.90343,0.51753,0.20924,1.00067,4.03794e-05,4.03794e-05,4.03794e-05
95,5481.1,0.40343,0.20252,0.9105,0.99763,1,0.995,0.90449,0.50503,0.19684,0.99354,3.48205e-05,3.48205e-05,3.48205e-05
96,5538.6,0.40963,0.2006,0.9187,0.99888,1,0.995,0.90825,0.50365,0.19969,0.98907,2.92616e-05,2.92616e-05,2.92616e-05
97,5596.2,0.40565,0.20114,0.92433,0.99887,1,0.995,0.90725,0.49979,0.20058,0.98615,2.37027e-05,2.37027e-05,2.37027e-05
98,5654.21,0.40528,0.19837,0.91688,1,1,0.995,0.90521,0.50568,0.20497,0.98867,1.81438e-05,1.81438e-05,1.81438e-05
99,5711.66,0.41,0.20079,0.91983,0.99967,1,0.995,0.90571,0.50381,0.20209,0.98688,1.25848e-05,1.25848e-05,1.25848e-05
100,5769.16,0.40398,0.19941,0.92011,0.99966,1,0.995,0.90552,0.50398,0.1985,0.98677,7.02591e-06,7.02591e-06,7.02591e-06
