epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,1135.2,0.79414,0.53516,1.12685,0.9815,1,0.995,0.84868,0.60879,0.29564,1.05033,0.000473791,0.000473791,0.000473791
20,1194.79,0.77594,0.50495,1.12204,0.98081,1,0.99429,0.8386,0.63729,0.3122,1.05393,0.000468039,0.000468039,0.000468039
21,1254.34,0.76866,0.51957,1.12986,0.9823,1,0.995,0.84934,0.61306,0.28658,1.02908,0.000462287,0.000462287,0.000462287
22,1313.91,0.78662,0.52086,1.13152,0.98296,0.99847,0.995,0.83707,0.63875,0.30646,1.05891,0.000456535,0.000456535,0.000456535
23,1373.34,0.77456,0.50771,1.12952,0.98469,1,0.995,0.84535,0.639,0.29259,1.05548,0.000450783,0.000450783,0.000450783
24,1432.8,0.77016,0.5085,1.12823,0.97655,0.99085,0.99213,0.85101,0.61429,0.28777,1.03976,0.000445031,0.000445031,0.000445031
25,1492.32,0.75038,0.4889,1.1169,0.98755,1,0.995,0.83617,0.65347,0.29316,1.06117,0.000439279,0.000439279,0.000439279
26,1551.81,0.76643,0.48438,1.1056,0.98811,0.99917,0.995,0.83678,0.62557,0.28595,1.05096,0.000433527,0.000433527,0.000433527
27,1611.24,0.74705,0.47232,1.10534,0.99084,0.99831,0.995,0.84277,0.6448,0.29115,1.07385,0.000427775,0.000427775,0.000427775
28,1670.69,0.75285,0.46887,1.11042,0.98597,0.99678,0.995,0.84192,0.63016,0.28283,1.05882,0.000422023,0.000422023,0.000422023
29,1730.18,0.73331,0.45803,1.10087,0.9868,1,0.995,0.85313,0.59756,0.2721,1.03741,0.000416271,0.000416271,0.000416271
30,1789.69,0.72787,0.46431,1.09719,0.9905,1,0.995,0.85398,0.61289,0.26467,1.04205,0.000410519,0.000410519,0.000410519
31,1849.26,0.75427,0.46928,1.11398,0.9831,1,0.995,0.85381,0.60649,0.26781,1.03065,0.000404767,0.000404767,0.000404767
32,1908.77,0.72435,0.44543,1.09805,0.98752,1,0.995,0.85121,0.61889,0.26909,1.04463,0.000399015,0.000399015,0.000399015
33,1968.35,0.7216,0.4397,1.09337,0.99264,0.99973,0.995,0.85571,0.60438,0.27196,1.03714,0.000393263,0.000393263,0.000393263
34,2028,0.72422,0.44825,1.08587,0.98338,0.99888,0.995,0.86617,0.57979,0.26103,1.01992,0.000387511,0.000387511,0.000387511
35,2087.6,0.71192,0.42814,1.09611,0.98299,0.99668,0.995,0.85815,0.6093,0.27415,1.03415,0.000381758,0.000381758,0.000381758
36,2147.1,0.6977,0.43418,1.08196,0.99019,1,0.995,0.84536,0.62967,0.28151,1.0564,0.000376006,0.000376006,0.000376006
37,2206.58,0.69527,0.42587,1.07269,0.99242,0.99927,0.995,0.84011,0.6353,0.2881,1.05813,0.000370254,0.000370254,0.000370254
38,2266.06,0.69486,0.42247,1.0728,0.98586,0.9994,0.995,0.84843,0.6273,0.27417,1.06117,0.000364502,0.000364502,0.000364502
39,2325.53,0.69652,0.42142,1.08302,0.98928,0.99599,0.995,0.84995,0.59435,0.27067,1.03008,0.00035875,0.00035875,0.00035875
40,2385.03,0.69539,0.41991,1.08096,0.99071,0.99577,0.995,0.86114,0.58202,0.26038,1.03679,0.000352998,0.000352998,0.000352998
41,2444.52,0.6926,0.41104,1.07949,0.99173,0.99608,0.995,0.87029,0.57556,0.26197,1.0209,0.000347246,0.000347246,0.000347246
42,2504.09,0.69456,0.40691,1.07082,0.99137,0.99803,0.995,0.86755,0.58042,0.25849,1.0251,0.000341494,0.000341494,0.000341494
43,2563.55,0.69125,0.41946,1.06871,0.99233,0.99857,0.995,0.86376,0.5874,0.2583,1.0231,0.000335742,0.000335742,0.000335742
44,2623.04,0.68372,0.41187,1.0626,0.99165,1,0.995,0.85534,0.58259,0.26606,1.017,0.00032999,0.00032999,0.00032999
45,2682.48,0.67152,0.40995,1.06137,0.98802,0.99774,0.995,0.86407,0.56938,0.25785,1.01094,0.000324238,0.000324238,0.000324238
46,2741.95,0.66658,0.39909,1.05163,0.99162,0.99668,0.995,0.86376,0.5791,0.26262,1.01789,0.000318486,0.000318486,0.000318486
47,2801.4,0.68118,0.40434,1.07575,0.99291,0.99579,0.995,0.85873,0.60342,0.2562,1.04239,0.000312734,0.000312734,0.000312734
48,2860.81,0.64736,0.38091,1.04016,0.99266,0.99533,0.995,0.86521,0.59603,0.24964,1.03311,0.000306982,0.000306982,0.000306982
49,2920.28,0.65297,0.39334,1.0467,0.99011,0.99816,0.995,0.85969,0.61125,0.26148,1.04711,0.00030123,0.00030123,0.00030123
50,2979.82,0.67062,0.39401,1.0615,0.99042,1,0.995,0.87069,0.57619,0.25829,1.01868,0.000295478,0.000295478,0.000295478
51,3039.38,0.64967,0.38586,1.04848,0.99319,1,0.995,0.87235,0.56799,0.25032,1.00611,0.000289726,0.000289726,0.000289726
52,3098.94,0.65015,0.38318,1.05071,0.99204,0.99792,0.995,0.87005,0.56611,0.2467,1.00638,0.000283974,0.000283974,0.000283974
53,3158.41,0.65831,0.38481,1.05748,0.99284,0.99844,0.995,0.86386,0.58134,0.24599,1.01693,0.000278222,0.000278222,0.000278222
54,3217.92,0.66231,0.38462,1.06451,0.98669,0.99389,0.995,0.86892,0.5901,0.2584,1.02699,0.00027247,0.00027247,0.00027247
55,3277.36,0.64948,0.37364,1.05303,0.98833,0.99808,0.995,0.86909,0.56031,0.24334,1.0142,0.000266718,0.000266718,0.000266718
56,3336.81,0.63015,0.36556,1.04348,0.9921,0.99652,0.995,0.87339,0.57848,0.24721,1.01508,0.000260966,0.000260966,0.000260966
57,3396.33,0.61898,0.37148,1.03668,0.99282,1,0.995,0.86051,0.57193,0.24821,1.01929,0.000255214,0.000255214,0.000255214
58,3455.82,0.63605,0.37306,1.04314,0.99015,1,0.995,0.86462,0.5843,0.24556,1.03213,0.000249462,0.000249462,0.000249462
59,3515.34,0.62149,0.36343,1.0371,0.99149,0.99953,0.995,0.86717,0.56668,0.24617,1.0064,0.000243709,0.000243709,0.000243709
60,3574.87,0.64199,0.37329,1.04335,0.99591,1,0.995,0.87383,0.56339,0.24152,1.01191,0.000237957,0.000237957,0.000237957
61,3634.44,0.63388,0.36689,1.03498,0.99594,1,0.995,0.86431,0.58174,0.24615,1.03027,0.000232205,0.000232205,0.000232205
62,3694.07,0.62229,0.35184,1.03304,0.9943,1,0.995,0.86202,0.60187,0.25419,1.04671,0.000226453,0.000226453,0.000226453
63,3753.65,0.62334,0.36547,1.02776,0.98913,1,0.995,0.865,0.58608,0.25011,1.02627,0.000220701,0.000220701,0.000220701
64,3813.19,0.61503,0.35495,1.02845,0.99493,1,0.995,0.87671,0.57819,0.24092,1.01459,0.000214949,0.000214949,0.000214949
65,3872.87,0.62835,0.3584,1.04523,0.9933,1,0.995,0.87202,0.57024,0.23546,1.0169,0.000209197,0.000209197,0.000209197
66,3932.57,0.61942,0.35208,1.03147,0.99377,1,0.995,0.86852,0.56578,0.23868,1.01629,0.000203445,0.000203445,0.000203445
67,3992.21,0.60875,0.34763,1.02793,0.99119,0.99587,0.995,0.86677,0.57879,0.24086,1.02252,0.000197693,0.000197693,0.000197693
68,4051.82,0.60322,0.34009,1.01592,0.98817,0.99897,0.995,0.87303,0.56339,0.23533,1.01464,0.000191941,0.000191941,0.000191941
69,4111.36,0.59924,0.33645,1.01996,0.99112,1,0.995,0.8671,0.56612,0.22828,1.01933,0.000186189,0.000186189,0.000186189
70,4170.96,0.59595,0.32734,1.0226,0.99253,1,0.995,0.8679,0.57775,0.23646,1.02452,0.000180437,0.000180437,0.000180437
71,4230.5,0.59832,0.33602,1.01631,0.99335,1,0.995,0.87301,0.56619,0.227,1.02123,0.000174685,0.000174685,0.000174685
72,4290.08,0.60317,0.33985,1.01937,0.9951,1,0.995,0.87178,0.57686,0.22575,1.02413,0.000168933,0.000168933,0.000168933
73,4349.68,0.59789,0.33774,1.01269,0.99355,1,0.995,0.87493,0.55863,0.22972,1.00685,0.000163181,0.000163181,0.000163181
74,4409.29,0.60966,0.34146,1.01803,0.99539,1,0.995,0.87938,0.54745,0.22009,1.0043,0.000157429,0.000157429,0.000157429
75,4468.88,0.58856,0.33248,1.01263,0.99082,1,0.995,0.87668,0.5569,0.21953,1.01216,0.000151677,0.000151677,0.000151677
76,4528.46,0.5922,0.32835,1.01281,0.99319,1,0.995,0.87491,0.55402,0.22177,1.00895,0.000145925,0.000145925,0.000145925
77,4587.99,0.58536,0.33073,1.01723,0.99539,0.99895,0.995,0.87396,0.56955,0.22955,1.0198,0.000140173,0.000140173,0.000140173
78,4647.56,0.59332,0.32609,1.01407,0.99417,0.99664,0.995,0.87051,0.5788,0.22679,1.03334,0.000134421,0.000134421,0.000134421
79,4707.01,0.57342,0.30836,1.0026,0.99477,1,0.995,0.8748,0.5621,0.22522,1.03198,0.000128669,0.000128669,0.000128669
80,4766.54,0.56932,0.31743,1.0059,0.99518,1,0.995,0.87511,0.56746,0.23008,1.02701,0.000122917,0.000122917,0.000122917
81,4826.19,0.5695,0.30932,1.00562,0.99629,1,0.995,0.87479,0.57506,0.22302,1.02731,0.000117165,0.000117165,0.000117165
82,4885.73,0.57847,0.32353,1.01171,0.99607,1,0.995,0.87413,0.55647,0.22089,1.01792,0.000111413,0.000111413,0.000111413
83,4945.28,0.57886,0.31398,1.00842,0.99629,1,0.995,0.87819,0.55177,0.21994,1.02011,0.00010566,0.00010566,0.00010566
84,5004.77,0.56418,0.30835,0.99721,0.99581,0.99958,0.995,0.87975,0.55981,0.22736,1.02124,9.99084e-05,9.99084e-05,9.99084e-05
85,5064.33,0.57714,0.31556,1.00496,0.99476,0.99919,0.995,0.87719,0.56408,0.2251,1.02586,9.41564e-05,9.41564e-05,9.41564e-05
86,5123.89,0.56827,0.31433,0.9957,0.99679,1,0.995,0.87313,0.55998,0.2171,1.02617,8.84044e-05,8.84044e-05,8.84044e-05
87,5183.43,0.55501,0.31341,1.00187,0.99629,1,0.995,0.87409,0.54736,0.21229,1.01354,8.26523e-05,8.26523e-05,8.26523e-05
88,5242.95,0.56738,0.31591,0.99529,0.99673,1,0.995,0.87551,0.55066,0.21075,1.0178,7.69003e-05,7.69003e-05,7.69003e-05
89,5302.46,0.55736,0.30235,0.99924,0.99598,1,0.995,0.87464,0.55541,0.21478,1.01954,7.11482e-05,7.11482e-05,7.11482e-05
90,5362.02,0.56743,0.30678,1.0043,0.99581,1,0.995,0.87562,0.55433,0.21328,1.01769,6.53962e-05,6.53962e-05,6.53962e-05
91,5422.66,0.47749,0.23992,0.96787,0.99673,1,0.995,0.87903,0.55472,0.21605,1.02387,5.96442e-05,5.96442e-05,5.96442e-05
92,5482.24,0.48005,0.24032,0.96019,0.99679,1,0.995,0.8719,0.56036,0.21523,1.0264,5.38921e-05,5.38921e-05,5.38921e-05
93,5541.77,0.47116,0.23275,0.96204,0.99696,1,0.995,0.8786,0.55309,0.20966,1.01948,4.81401e-05,4.81401e-05,4.81401e-05
94,5601.3,0.46621,0.23383,0.95743,0.99562,1,0.995,0.87775,0.55073,0.21308,1.01934,4.2388e-05,4.2388e-05,4.2388e-05
95,5660.75,0.46239,0.22356,0.9421,0.99535,1,0.995,0.88025,0.55348,0.20709,1.02219,3.6636e-05,3.6636e-05,3.6636e-05
96,5720.28,0.46382,0.22364,0.94286,0.9948,1,0.995,0.8787,0.54677,0.20667,1.01627,3.08839e-05,3.08839e-05,3.08839e-05
97,5779.65,0.46426,0.22908,0.96378,0.99532,1,0.995,0.87897,0.54876,0.2096,1.01678,2.51319e-05,2.51319e-05,2.51319e-05
98,5839.19,0.45337,0.22102,0.94387,0.99663,1,0.995,0.87804,0.55014,0.20726,1.0191,1.93799e-05,1.93799e-05,1.93799e-05
99,5898.62,0.45914,0.22065,0.94985,0.99554,1,0.995,0.87953,0.54713,0.20523,1.01618,1.36278e-05,1.36278e-05,1.36278e-05
100,5957.99,0.45509,0.22171,0.95364,0.99656,1,0.995,0.87802,0.54666,0.20629,1.01482,7.87578e-06,7.87578e-06,7.87578e-06
