epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,381.316,1.9858,1.92522,2.57547,0.47747,0.51029,0.62213,0.31368,1.95936,1.73938,2.88711,0.000734722,0.000734722,0.000734722
15,407.854,1.91513,1.84422,2.51943,0.78729,0.90355,0.95546,0.5947,1.31806,1.0775,2.09904,0.000705777,0.000705777,0.000705777
16,434.487,1.82609,1.70377,2.43146,0.87871,0.95106,0.94599,0.59155,1.4106,0.94241,2.14413,0.000676833,0.000676833,0.000676833
17,461.029,1.79863,1.65244,2.37497,0.90132,0.96901,0.97896,0.54954,1.51819,1.35442,2.21351,0.000647888,0.000647888,0.000647888
18,487.63,1.72545,1.55286,2.33529,0.88547,0.99171,0.98275,0.60953,1.37046,0.89429,2.06194,0.000618944,0.000618944,0.000618944
19,514.265,1.6601,1.47666,2.26649,0.90926,0.93287,0.9882,0.64278,1.27325,0.92724,2.05937,0.000589999,0.000589999,0.000589999
20,540.956,1.66384,1.52781,2.2642,0.92964,0.93488,0.9594,0.62553,1.13544,0.94346,1.9416,0.000561055,0.000561055,0.000561055
21,567.539,1.62186,1.47412,2.23013,0.96059,0.97858,0.97905,0.56378,1.41173,0.99493,2.16643,0.000532111,0.000532111,0.000532111
22,594.117,1.53028,1.36484,2.14521,0.97077,0.98182,0.99226,0.68584,1.07391,0.81196,1.80828,0.000503166,0.000503166,0.000503166
23,620.798,1.52178,1.35876,2.13231,0.92611,0.99925,0.995,0.67104,1.07797,0.919,1.81527,0.000474222,0.000474222,0.000474222
24,647.385,1.53061,1.35758,2.11673,0.96889,1,0.9872,0.7334,1.00011,0.90631,1.74574,0.000445277,0.000445277,0.000445277
25,674.04,1.48385,1.27867,2.05477,0.96988,1,0.9903,0.71483,1.05138,0.72436,1.73161,0.000416333,0.000416333,0.000416333
26,700.621,1.43145,1.24239,1.99264,0.97406,1,0.9908,0.74271,0.99401,0.71941,1.7177,0.000387388,0.000387388,0.000387388
27,727.331,1.37688,1.20166,1.9574,0.91657,0.97895,0.97341,0.73679,0.90636,0.75633,1.60669,0.000358444,0.000358444,0.000358444
28,753.992,1.35532,1.17662,1.96021,0.96991,1,0.995,0.74397,0.94105,0.68294,1.64279,0.000329499,0.000329499,0.000329499
29,782.158,1.13929,0.95717,1.88654,0.9654,0.99825,0.9914,0.62017,1.21465,0.72436,1.78533,0.000300555,0.000300555,0.000300555
30,809.023,1.07896,0.85789,1.82803,0.95429,0.99292,0.98976,0.74659,0.88561,0.68291,1.67458,0.00027161,0.00027161,0.00027161
31,835.652,1.04677,0.80193,1.81793,0.96539,0.99806,0.9861,0.7593,0.85836,0.66211,1.6113,0.000242666,0.000242666,0.000242666
32,862.271,1.0107,0.77777,1.77009,0.96573,1,0.9877,0.78977,0.80569,0.6956,1.57145,0.000213721,0.000213721,0.000213721
33,888.934,0.95729,0.74744,1.70855,0.98015,1,0.9866,0.81751,0.71751,0.58054,1.48255,0.000184777,0.000184777,0.000184777
34,915.565,0.92577,0.7228,1.6953,0.98103,1,0.9861,0.8197,0.71176,0.54619,1.43033,0.000155832,0.000155832,0.000155832
35,942.17,0.92981,0.71609,1.7037,0.97759,1,0.9866,0.82513,0.69244,0.54633,1.42519,0.000126888,0.000126888,0.000126888
36,968.859,0.90181,0.70019,1.67045,0.97927,1,0.9872,0.81743,0.69032,0.54251,1.39115,9.79434e-05,9.79434e-05,9.79434e-05
37,995.461,0.86844,0.6882,1.63007,0.98065,1,0.9861,0.83328,0.6779,0.51808,1.39272,6.89989e-05,6.89989e-05,6.89989e-05
38,1022.09,0.85933,0.66108,1.61937,0.98012,1,0.9861,0.8354,0.66239,0.52775,1.38017,4.00545e-05,4.00545e-05,4.00545e-05
