epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1037.6,1.02279,0.76305,1.27381,0.93181,0.94542,0.94823,0.75021,0.82681,0.51358,1.16183,0.008515,0.008515,0.008515
17,1101.68,1.03155,0.76496,1.27625,0.96209,0.985,0.98567,0.78358,0.80197,0.46879,1.10474,0.008416,0.008416,0.008416
18,1165.83,0.99592,0.76086,1.25728,0.93398,0.98117,0.98441,0.7906,0.76018,0.48789,1.12017,0.008317,0.008317,0.008317
19,1229.93,0.99597,0.72614,1.25876,0.95984,0.98824,0.995,0.80302,0.74897,0.44903,1.09397,0.008218,0.008218,0.008218
20,1294.08,0.9724,0.70003,1.24417,0.96617,0.9967,0.99381,0.80507,0.7167,0.41021,1.07123,0.008119,0.008119,0.008119
21,1358.16,0.96158,0.67124,1.22552,0.98109,0.99537,0.995,0.80809,0.72269,0.3999,1.08233,0.00802,0.00802,0.00802
22,1422.4,0.9409,0.6535,1.21964,0.98354,0.99177,0.995,0.80406,0.7494,0.43499,1.10058,0.007921,0.007921,0.007921
23,1486.49,0.95952,0.67623,1.23938,0.98283,0.99459,0.99476,0.81612,0.69211,0.41302,1.06755,0.007822,0.007822,0.007822
24,1550.82,0.92869,0.65494,1.21911,0.98449,0.985,0.99352,0.79899,0.72888,0.4085,1.08485,0.007723,0.007723,0.007723
25,1615.2,0.93683,0.64982,1.22124,0.97311,0.985,0.99383,0.80956,0.72542,0.41236,1.09801,0.007624,0.007624,0.007624
26,1679.61,0.93019,0.63696,1.22334,0.97714,0.995,0.98831,0.81226,0.71609,0.39771,1.08196,0.007525,0.007525,0.007525
27,1743.97,0.91263,0.60572,1.20817,0.97221,1,0.995,0.81061,0.70215,0.4,1.07231,0.007426,0.007426,0.007426
28,1808.34,0.86587,0.58737,1.17365,0.98048,0.99975,0.995,0.82974,0.68153,0.37517,1.05568,0.007327,0.007327,0.007327
29,1872.73,0.88137,0.58801,1.18171,0.98045,0.99748,0.995,0.82614,0.69977,0.36623,1.06769,0.007228,0.007228,0.007228
30,1937.1,0.90394,0.59697,1.19554,0.98746,0.99163,0.995,0.82625,0.6835,0.3731,1.07713,0.007129,0.007129,0.007129
31,2001.44,0.8668,0.58938,1.17865,0.98966,0.9925,0.995,0.8222,0.67271,0.37709,1.04731,0.00703,0.00703,0.00703
32,2065.76,0.83758,0.56167,1.15527,0.97727,0.98924,0.99417,0.81536,0.71225,0.37371,1.0838,0.006931,0.006931,0.006931
33,2130.07,0.84626,0.54823,1.15327,0.982,1,0.99452,0.82976,0.69508,0.3701,1.05979,0.006832,0.006832,0.006832
34,2194.44,0.83533,0.54928,1.15032,0.98311,1,0.995,0.83846,0.64889,0.36112,1.03143,0.006733,0.006733,0.006733
35,2258.9,0.84196,0.53342,1.15475,0.97852,0.99983,0.995,0.84844,0.62572,0.33962,1.01955,0.006634,0.006634,0.006634
36,2323.32,0.82931,0.55068,1.15184,0.98556,0.99842,0.995,0.83805,0.65663,0.35683,1.03116,0.006535,0.006535,0.006535
37,2387.83,0.83718,0.54207,1.16719,0.97784,0.99806,0.995,0.83383,0.63461,0.34398,1.02478,0.006436,0.006436,0.006436
38,2452.24,0.81236,0.51765,1.13125,0.98941,0.99797,0.995,0.83054,0.64827,0.33945,1.02474,0.006337,0.006337,0.006337
39,2516.62,0.79096,0.50294,1.12793,0.98999,0.99812,0.995,0.84256,0.60913,0.32144,1.01609,0.006238,0.006238,0.006238
40,2581.03,0.81108,0.52048,1.13278,0.97311,1,0.995,0.83372,0.63869,0.33051,1.02225,0.006139,0.006139,0.006139
41,2645.35,0.82379,0.51388,1.14826,0.98843,1,0.995,0.82962,0.66338,0.32676,1.05569,0.00604,0.00604,0.00604
42,2709.69,0.80548,0.51733,1.12636,0.97302,0.99649,0.995,0.83727,0.61313,0.32273,1.01054,0.005941,0.005941,0.005941
43,2773.97,0.78629,0.49514,1.12234,0.97305,1,0.99452,0.83247,0.63418,0.33815,1.03798,0.005842,0.005842,0.005842
44,2838.29,0.77688,0.48914,1.12361,0.98861,0.99833,0.995,0.82169,0.64689,0.32365,1.03893,0.005743,0.005743,0.005743
45,2902.66,0.77355,0.4955,1.12065,0.98964,0.99731,0.995,0.84325,0.60878,0.31378,1.0098,0.005644,0.005644,0.005644
46,2966.98,0.77097,0.48529,1.11897,0.98792,0.99803,0.995,0.83385,0.62527,0.30867,1.0269,0.005545,0.005545,0.005545
47,3031.25,0.765,0.47433,1.10875,0.99042,0.99961,0.995,0.84421,0.61502,0.29928,1.01597,0.005446,0.005446,0.005446
48,3095.62,0.76032,0.46469,1.1189,0.98666,0.99865,0.995,0.84575,0.60637,0.30701,1.0217,0.005347,0.005347,0.005347
49,3159.92,0.76526,0.45998,1.11029,0.98898,1,0.995,0.84887,0.62714,0.30531,1.03014,0.005248,0.005248,0.005248
50,3224.36,0.73682,0.45386,1.08913,0.98417,0.99911,0.995,0.84475,0.61257,0.31072,1.0264,0.005149,0.005149,0.005149
51,3288.67,0.76477,0.47709,1.12179,0.9882,1,0.995,0.84052,0.61571,0.31267,1.01403,0.00505,0.00505,0.00505
52,3353.16,0.77726,0.47052,1.11388,0.98966,0.99524,0.995,0.83961,0.62216,0.31424,1.0229,0.004951,0.004951,0.004951
53,3417.42,0.73108,0.44485,1.08092,0.98379,1,0.995,0.83977,0.60733,0.32709,1.00932,0.004852,0.004852,0.004852
54,3481.8,0.75197,0.45574,1.10775,0.98794,1,0.995,0.85503,0.61747,0.30613,1.02196,0.004753,0.004753,0.004753
55,3546.13,0.73979,0.4591,1.09798,0.98737,0.99739,0.995,0.84902,0.61357,0.30809,1.02282,0.004654,0.004654,0.004654
56,3610.5,0.73454,0.4476,1.09507,0.98652,0.99815,0.995,0.84478,0.61582,0.29922,1.02225,0.004555,0.004555,0.004555
57,3674.76,0.76057,0.4471,1.11338,0.98238,1,0.995,0.84145,0.62334,0.2953,1.02359,0.004456,0.004456,0.004456
58,3739.12,0.71258,0.42863,1.08628,0.98656,0.995,0.99476,0.84514,0.5956,0.28902,1.00712,0.004357,0.004357,0.004357
59,3803.41,0.71393,0.43183,1.07797,0.98553,1,0.995,0.85112,0.59419,0.29121,1.01621,0.004258,0.004258,0.004258
60,3867.74,0.7073,0.42165,1.07575,0.9841,1,0.995,0.84521,0.61922,0.29345,1.01278,0.004159,0.004159,0.004159
61,3932.01,0.71105,0.4197,1.07543,0.98994,0.99998,0.995,0.85192,0.63012,0.29867,1.04066,0.00406,0.00406,0.00406
62,3996.33,0.70619,0.40975,1.08247,0.98957,1,0.995,0.85668,0.59294,0.28013,0.99791,0.003961,0.003961,0.003961
63,4060.65,0.67925,0.40512,1.06041,0.9912,1,0.995,0.86069,0.57594,0.28123,0.99911,0.003862,0.003862,0.003862
64,4124.98,0.68909,0.39308,1.0721,0.98231,0.995,0.99012,0.84284,0.63136,0.28815,1.02999,0.003763,0.003763,0.003763
65,4189.31,0.68944,0.4079,1.07042,0.98929,1,0.995,0.84643,0.62896,0.29122,1.02465,0.003664,0.003664,0.003664
66,4253.67,0.6771,0.40227,1.05739,0.99139,1,0.995,0.85866,0.60577,0.27233,1.01434,0.003565,0.003565,0.003565
67,4317.94,0.68049,0.39787,1.07005,0.9916,0.99894,0.995,0.85815,0.59452,0.27588,1.00413,0.003466,0.003466,0.003466
68,4382.3,0.67271,0.39115,1.06414,0.99155,1,0.995,0.85754,0.59741,0.28084,1.00612,0.003367,0.003367,0.003367
69,4446.62,0.66714,0.38466,1.06374,0.9922,1,0.995,0.85392,0.61611,0.26878,1.01734,0.003268,0.003268,0.003268
70,4510.94,0.68724,0.38725,1.06409,0.99133,1,0.995,0.85747,0.60334,0.27651,1.01293,0.003169,0.003169,0.003169
71,4575.22,0.67929,0.39253,1.05448,0.98906,1,0.995,0.86033,0.61807,0.28219,1.04086,0.00307,0.00307,0.00307
72,4639.58,0.66567,0.3861,1.06925,0.99129,1,0.995,0.86142,0.60659,0.27209,1.01698,0.002971,0.002971,0.002971
73,4703.9,0.6594,0.38029,1.06651,0.99294,1,0.995,0.86747,0.59786,0.26627,0.99744,0.002872,0.002872,0.002872
74,4768.26,0.64671,0.37505,1.04984,0.99191,1,0.995,0.87273,0.56668,0.25788,0.99882,0.002773,0.002773,0.002773
75,4832.59,0.65662,0.37529,1.04683,0.99229,1,0.995,0.85687,0.62022,0.27329,1.03563,0.002674,0.002674,0.002674
76,4896.92,0.64043,0.36136,1.03731,0.99513,1,0.995,0.86963,0.60042,0.25875,1.03307,0.002575,0.002575,0.002575
77,4961.25,0.63801,0.35563,1.04596,0.98755,1,0.995,0.87248,0.60599,0.25857,1.03625,0.002476,0.002476,0.002476
78,5025.69,0.63477,0.35593,1.03999,0.99111,1,0.995,0.86893,0.59717,0.25887,1.02442,0.002377,0.002377,0.002377
79,5090,0.62162,0.34729,1.02564,0.99118,1,0.995,0.87035,0.57983,0.25706,1.01349,0.002278,0.002278,0.002278
80,5154.39,0.62617,0.35948,1.03167,0.98865,1,0.995,0.86978,0.59378,0.25431,1.0296,0.002179,0.002179,0.002179
81,5218.61,0.59906,0.34231,1.01756,0.99139,1,0.995,0.86371,0.58998,0.24399,1.02542,0.00208,0.00208,0.00208
82,5282.93,0.62848,0.35583,1.0388,0.99215,1,0.995,0.86376,0.59353,0.25429,1.02517,0.001981,0.001981,0.001981
83,5347.18,0.61881,0.34588,1.03313,0.99263,0.99743,0.995,0.8622,0.58715,0.25962,1.01099,0.001882,0.001882,0.001882
84,5411.56,0.6145,0.3505,1.03225,0.99135,0.99925,0.995,0.86241,0.57537,0.25017,1.00967,0.001783,0.001783,0.001783
85,5475.82,0.61564,0.34107,1.02881,0.99307,1,0.995,0.86672,0.57509,0.24645,1.00443,0.001684,0.001684,0.001684
86,5540.14,0.59587,0.33271,1.0118,0.99305,0.99942,0.995,0.87322,0.55089,0.24068,0.98918,0.001585,0.001585,0.001585
87,5604.44,0.59178,0.32657,1.01153,0.99411,0.99955,0.995,0.87222,0.55818,0.23355,0.99008,0.001486,0.001486,0.001486
88,5668.71,0.59302,0.32768,1.01191,0.99597,1,0.995,0.86562,0.58402,0.23726,1.0119,0.001387,0.001387,0.001387
89,5732.94,0.57898,0.31995,1.00436,0.99496,1,0.995,0.8704,0.58755,0.23262,1.01125,0.001288,0.001288,0.001288
90,5797.11,0.56483,0.3209,0.99913,0.99241,1,0.995,0.87743,0.54548,0.22809,0.97963,0.001189,0.001189,0.001189
91,5862.5,0.51596,0.26122,0.96449,0.98791,1,0.995,0.86482,0.57508,0.2364,1.0004,0.00109,0.00109,0.00109
92,5926.83,0.50444,0.24973,0.95398,0.99073,1,0.995,0.86553,0.59089,0.23829,1.02029,0.000991,0.000991,0.000991
93,5990.91,0.50096,0.2535,0.96181,0.99275,1,0.995,0.87447,0.58737,0.23887,1.02325,0.000892,0.000892,0.000892
94,6054.97,0.49572,0.24918,0.95399,0.9923,1,0.995,0.87291,0.56345,0.23498,1.0073,0.000793,0.000793,0.000793
95,6118.94,0.48001,0.23962,0.93959,0.99698,1,0.995,0.87234,0.56409,0.23345,1.00692,0.000694,0.000694,0.000694
96,6182.99,0.4775,0.23883,0.93981,0.99696,1,0.995,0.87682,0.56477,0.22588,1.00983,0.000595,0.000595,0.000595
97,6247,0.47801,0.23304,0.95132,0.99589,1,0.995,0.8749,0.56391,0.23426,1.00909,0.000496,0.000496,0.000496
98,6311.03,0.47746,0.23577,0.93911,0.9942,1,0.995,0.87725,0.56231,0.22771,1.00646,0.000397,0.000397,0.000397
99,6375.02,0.46497,0.23064,0.94102,0.99422,1,0.995,0.87701,0.55359,0.22484,1.00462,0.000298,0.000298,0.000298
100,6439.03,0.46674,0.23028,0.94314,0.99471,1,0.995,0.87803,0.55883,0.23153,1.0063,0.000199,0.000199,0.000199
